Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2026,,BABY BOI,"🥉 PUSH UP
(prod. DJ Moon & Lucian)","Main Song
🥉 PUSH UP

Goated by vq1m, Mason, Toaster, fiz, rednus
CLAP COUNT: 1

Bonus
20% - FUK OF IT (OG File) - [Reached]
40% - Fire Your Manager (OG File) - [Reached]
40% - CHARGE DEM HOES A FEE (OG File) - [Reached]
40% - Let's Do It (OG File) - [Reached]
75% - Destroy Lonely x ApolloRed1 - Want No War [Reached]


Raahim was given a degraded OG File for FUK OF IT by the seller","5,750$","Feb 25, 2026","Mar 2, 2026",Normal,Completed,
2026,,MUSIC [V1],WEAPON,"Main Song
WEAPON

Goated by Toaster, mike, Xfire, Raahim, soul, FunkyGamer36, pbcrider, siquitur, Mason
CLAP COUNT: 1

Bonus
30% - SHE WILL* (Untagged/OG File) - [Reached]
40% - New WEAPON snippet - [Reached]
75% - RICH SINCE A BOY (Untagged) - [Force Leaked]
75% - Trippie Redd x Playboi Carti - 0014 - [Force Leaked]
100% - Snippet of next GB song  - [Reached]


~","7,500$
6,000$","Feb 15, 2026","Feb 20, 2026",Normal,Completed,
2026,,MUSIC [V3],🗑️ 2022 Blind Previewed Song,"Main Song
🗑️ COFFIN*

Goated by Alex, Toaster, Xfire, Aatwa, dist
CLAP COUNT: 1

Bonus
ApolloRed1 - AFRICA


The song isn't even from 2022, it's from 2023.","6,500$","Feb 7, 2026","Feb 10, 2026",Blind,Completed,
2026,,MUSIC [V1],"YoungBoy Never Broke Again - Not My Friend
(feat. Playboi Carti) (prod. TrentonxKyle)","Main Song
Not My Friend (feat. Playboi Carti)

Goated by ~ 
CLAP COUNT: ~

Bonus
~


Meant to be ran by Raahim in February 2026 as a $10,000 ""blind, previewed comm grail"", but never happened. Leaked months later.","10,000$",~Feb 2026,N/A,Blind,Cancelled,
2026,,BABY BOI,"🥉 PUSH UP
(prod. DJ Moon & Lucian)","Main Song
🥉 PUSH UP

Goated by ~ 
CLAP COUNT: ~

Bonus
~


~","5,500$",~,~,Normal,Cancelled,
2026,,Blind,Multi Song Bundle (Pre WLR),"Main Song
Fell In Luv [ALT]
Fell In Luv [ALT2]
Choppa Ain't Miss [ALT]
Work [Session]
Old Money [Session]
Choppa Wont Miss [Session]
Bands Up [Session]
Lame Niggas [Session]
Do That Shit [Session]
Kelly K [Session]

Goated by kurapikaaabacc 
CLAP COUNT: ~

Bonus
$500 - Blick Sum (MV OG File) - [REACHED] 
$750 - Fell In Luv V1 - [REACHED]
$1000 - HXG - Switch Up (OG File) - [REACHED]
$1250 - 1x Blind 4k MV - [Not Reached]
$1500 - dothatshit! (Instrumental) - [LEAKED]
$1500 - Wanted WLR snippet - [FORCE LEAKED]
$2000 - 1x Blind Carti instrumental - [FORCE LEAKED]
$2250 - 1x Blind 4k MV - [Not Reached]



Raahim was asked by Gabriel to sell sessions to the CartiTracker for 3k. The plan was to end the buy at $1500 dollars and say someone had donated the other $1500, the songs were gonna leak, the community was gonna get pissed off, and CartiTracker's reputation was gonna get ruined. Since the buy was going SO slow, Raahim decided to leak everything at $1000 dollars. The whole time it was to smoke someone's ""vault"" and the CartiTracker server got completely deleted.","3,000$
976$","Jan 17, 2026","Jan 24, 2026",Blind,Force Leaked,
2026,,MUSIC [V2],🥉 ROLL DA WINDOW DOWN,"Main Song
🥉 ROLL DA WINDOW DOWN

Goated by ~ 
CLAP COUNT: ~

Bonus
~


It would have been ran by Raahim, but the price seller wanted was unreasonable. Song
got force-leaked a few months later.",~,~2026,~,~,Cancelled,
2025,,BABY BOI,Previewed wanted song,"Main song
A$AP Rocky - HELICOPTER (feat. Playboi Carti)

Goated by Raahim, mygrandmastillplaybingo, 77777777777777777rrrrrrrrrrrrrrr
, alex, muellersoon, malthe, rtx4080 & flopzyy
CLAP COUNT: 2

Ran by jamal, sold by Connor Cuck Cold Kelly. After the buy song has been getting taken down everywhere, and ended up dropping without Carti on Jan 12, 2026. Fuck.","6,000$","Dec 25, 2025","Dec 29, 2025",Blind,Completed,
2025,,BABY BOI,Blind 2025 (prod. Cardo),"Main Song
Blind 2025 (prod. Cardo)

Goated by rtx4080, finlay, K5, alex
CLAP COUNT: 3



Was getting clapped each time after 3 hours and taking a whole day to make the server again.","5,500$","Dec 8, 2025","Dec 15, 2025
(Cancelled)",Blind,Cancelled,
2025,,MUSIC [V1],BLIND Previewed Song,"Main Song
PRADA* (RED CULLINAN)

Goated by rtx4080 
CLAP COUNT: ~

Cancelled due to label threats. Raised 55% before donations were paused, refunds were given and the buy was turned to a PB for goats . Raahim confirmed the buy was PRADA* (RED CULLINAN)","5,500$","Nov 14, 2025",Cancelled,Blind,Cancelled,
