Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Everyday Life,Trouble in Town (Malibu),"OG Filename: TROUBLE IN TOWN WS RikMonMix 20180203L
Similar instrumental to released with rough mumbling vocals on top.",5:00,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Trouble in Town (Spike Ref 1),"OG Filename: TROUBLE IN TOWN SPIKE REF 1
Earlier mix.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Trouble in Town (Spike Ref 4),"OG Filename: TROUBLE IN TOWN SPIKE REF 4
Final 'The Lovers' mix of the song, likely a rough mix of the album version.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Until The Water Flows Over [V5-6?],"OG Filename: UNTIL THE WATER FLOWS OVER GH ref X 20200324G
Features Chris jamming on guitar, verses are taken from a jam called Cinnamon.",3:01,,,Full,Medium Quality,Until The Water Flows Over [V1]
Everyday Life,Until The Water Flows Over [V6-7?],"OG Filename: UNTIL THE WATER FLOWS OVER HAM vrs voc up ref X 20200910C
More developed version of the song. Same instrumental, but new vocals.",2:58,,,Full,Medium Quality,Until The Water Flows Over [V2]
Everyday Life,Us Against the World (Silver Bird) [V1],"OG Filename: UATW HAM ref for JM X 20200910A
Re-recorded version of the Mylo Xyloto song with new takes and an extended bridge with new lyrics. Likely exported as a reference for John Metcalfe.",4:58,,,Not Publicly Available,Not Available,N/A
Everyday Life,⭐ Us Against the World (Silver Bird) [V2],"OG Filename: UATW GR JM Strings edit X 20200920C
Alternate mix with much louder strings that drown out the vocals.",4:58,,"Mar 12, 2024",Full,High Quality,Us Against the World (Silver Bird) [V2]
Everyday Life,Wedding Bells (Tuscany) [V1],"OG Filename: WEDDING BELLS RikLappyMonMix TakeA 20171208H
Rough take of the song similar to the 2010 version. Comped into a fuller mix.",5:03,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Wedding Bells (Tuscany) [V2],"OG Filename: WEDDING BELLS RikLappyMonMix TakeB 20171208H
Rough take of the song similar to the 2010 version. Comped into a fuller mix.",4:12,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Wedding Bells (Tuscany) [V3],"OG Filename: WEDDING BELLS RikLappyMonMix TakeC WithODs 20171208H
Rough take of the song similar to the 2010 version. Comped into a fuller mix.",4:59,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Wedding Bells (Tuscany Comp),"OG Filename: WEDDING BELLS TuscanyBandComp RikLappyMonMix 20171210A
More like the 2010 version. First half is Chris playing piano, then the full band comes in.",4:50,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Wedding Bells (Malibu),"OG Filename: WEDDING BELLS WS RikMonMix JamTakeD X 20180201E
Closer to the leaked 2018 mix, but longer and without guitar.",5:38,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,⭐ Wedding Bells (2018),"OG Filename: WEDDING BELLS BH MonMix X 20181220E
Reworked. Features the intro of Everyday Life and has the original 2009 riff interpolated throughout.",4:13,,"Feb 26, 2024",Full,Medium Quality,Wedding Bells (2018)
Everyday Life,Wedding Bells (Spike Ref 1),"OG Filename: WEDDING BELLS SPIKE REF 1
Revamped mix with an alternate vocal take on the 'Sail It Away' Section.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Wedding Bells (Spike Ref 4),"OG Filename: WEDDING BELLS SPIKE REF 4
Newer mix with original vocals (albeit better mixed) and an extended outro.",4:26,,"Apr 6, 2025",Full,High Quality,Wedding Bells (Spike Ref 4)
Everyday Life,Wedding Bells (Spike Ref 11),"OG Filename: WEDDING BELLS SPIKE REF 11
Part of a conceptual Alphabetica tracklist. Presumably the latest mix of Wedding Bells as of January 2022.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,⭐ Wedding Song (Spike Ref 1),"OG Filename: WEDDING SONG SPIKE REF 1
Written for Dakota Johnson.",3:19,,"Mar 12, 2024",Full,Medium Quality,Wedding Song (Spike Ref 1)
Everyday Life,Wedding Song (Spike Ref 4),"OG Filename: WEDDING SONG SPIKE REF 4
Revamped mix with new strings.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,Wedding Song (Spike Ref 7),"OG Filename: WEDDING SONG SPIKE REF 7
Part of a conceptual Alphabetica tracklist. Presumably the latest mix of Wedding Song as of January 2022.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,🏆 Weirdo (Tuscany),"OG Filename: WEIRDO RikMonMix 20171207F
30 minute jam, mostly instrumental. Features a long ambient outro that turned into the opening of Coloratura.",29:51,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,🏆 Weirdo (Malibu),"OG Filename: WEIRDO WS RikMonMix JamTake7 20180202C
More acoustic demo with earlier lyrics. Features a long ambient outro that turned into the opening of Coloratura.",6:10,,N/A,Snippet,High Quality,Snippet
Everyday Life,Weirdo (Jam),12 minute instrumental jam.,~12:00,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,⭐ Weirdo (Spike Ref),"OG Filename: WEIRDO SPIKE REF 2
Reworked from the MX sessions. Samples Home Is by Jacob Collier.",4:54,,"Jan 29, 2024",Full,Low Quality,Weirdo
Everyday Life,When I Need A Friend (Demo),"OG Filename: WINAF EW TimingRef X 20190320F
Likely very similar to the Spike Ref mix.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,✨ When I Need A Friend (Spike Ref),"OG Filename: WHEN I NEED A FRIEND SPIKE REF 2
Feautres extra piano and no outro. Chris sings an extra lyric.",2:21,,"May 31, 2024",OG File,Lossless,When I Need A Friend
Everyday Life,"✨ When I Need A Friend (Spike Ref, No Piano)","OG Filename: WHEN I NEED A FRIEND SPIKE REF 2 ALT NO PNO
Alternate version with no piano.",2:21,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,When I Need A Friend (New Intro),"OG Filename: WINAF DCR Multi PrepForMix new intro ref X 20190417B
Likely the same as the final mix.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,WOTW / POTP (Demo),"OG Filename: WOTW/POTP PET RikMonMix X 20190314A
Longer and missing the birds sample.",,,N/A,Not Publicly Available,Not Available,N/A
Everyday Life,WOTW / POTP (Finished Version),Finished during Everyday Life: Live In Jordan - The day the album came out.,,,"Nov 22, 2019",Full,High Quality,WOTW / POTP (Finished Version)
Everyday Life,✨ Young & In Love,"OG Filename: YOUNG & IN LOVE HAM voc comp ref X 20200901G
Re-recorded version of Lovers In Japan with completely new lyrics - uses the instrumental of the acoustic version played during Everyday Life promo shows.",3:18,,"Jun 18, 2024",Full,Medium Quality,Young And In Love
"7 OG File(s)
36 Full
0 Tagged
5 Partial
8 Snippet(s)
5 Unavailable",Music of the Spheres,,,,,,,
Music of the Spheres,"⭐ 2 Aliens
(feat. H.E.R.)","OG Filename: 2 ALIENS RF sample arr EON ref X 20210909D
Samples the chorus of Jupiter; 'love who you love'.",4:44,,"May 31, 2024",Full,Screen Recording,2 Aliens
Music of the Spheres,A Life In A Day,"OG Filename: A LIFE IN A DAY GH arr ref X 20200630L
Rough demo - mostly ambient instrumental.",3:25,,"Mar 12, 2024",Full,High Quality,A Life In A Day
Music of the Spheres,A Wave (Demo),"OG Filename: A WAVE (Jon Hopkins) GH edits ref X 20200528K
Around a minute longer than the released version. Has rough vocals but a mostly finished instrumental.",3:18,,"Mar 12, 2024",Full,High Quality,A Wave
Music of the Spheres,Aeterna (2021),"OG Filename: aeterna PUT GUY IN DROP STRAIGHTAWAY RF arr ref X 20211001A
Seemingly identical to the 2022 mix.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Biutyful (Jam),Instrumental jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Biutyful (2020) [V1],"OG Filename: BIUTYFUL RAK GH V2 voc comp ref X 20200604J
Somewhere between the EL and final mixes in terms of production style.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Biutyful (2020) [V2],"OG Filename: MOTS 08 BIUTYFUL ref 20201216H
Likely similar to the mix above. On an early tracklist for the album.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Biutyful (Solo Version),Alternate solo version of Biutyful sung by Chris only. Features alternate lyrics.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Biutyful (2021),Likely a rough version of the final mix.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Blessed [V1],Seemingly the same as the other version but with different lyrics.,,,,Full,High Quality,Blessed [V1]
Music of the Spheres,✨ Blessed [V2],"OG Filename: MOTS 03 BLESSED ref 20201216H
Originally the first single and third track of an early MOTS.",3:06,,"Mar 29, 2024",OG File,Lossless,Blessed
Music of the Spheres,Callisto,Jam from a 2019 session folder. Potentially an early version of Coloratura.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Centaurus,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,🗑️ Color Of Your Eyes,Rough demo from around 2019. Rumoured to be 9 - 11 minutes long.,,,,Snippet,High Quality,Snippet
Music of the Spheres,✨ Coloratura (2020) [V1],"OG Filename: COLORATURA LA 65bpm new keys ref X 20200703G
Rougher demo with more Max Martin involvement - only 5 minutes long.",5:50,,"Mar 31, 2025",Full,High Quality,Coloratura (2020) [V1]
Music of the Spheres,Coloratura (2020) [V2],"OG Filename: COLORATURA LP Logic 66BPM RikMonMix X 20201005J
Full band version of the LA demo - in a lower key.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Coloratura (Rough),"OG Filename: COLORATURA RikMix REF7 X 20210423C
Slightly rougher version of Coloratura, but almost identical to the final mix.",10:19,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Conscious Pilot,"OG Filename: CONSIOUS PILOT refmix 20181121C
Instrumental demo written only by Jonny & Will.",5:41,,"Mar 12, 2024",Full,High Quality,Conscious Pilot
Music of the Spheres,Dallas Every Day,Song written to celebrate playing in Dallas.,3:54,,"May 7, 2022",Full,Recording,Dallas Every Day
Music of the Spheres,Day 'n' Nite (Jam),"OG Filename: Day n Nite
Rough jam of Chris on piano, singing, and later beatboxing.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Day 'n' Nite (Rough),"OG Filename: DAY N NITE LA str edit ref X 20211213B
Rougher mix of the Kid Cudi cover.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Daydream,"Classical sounding piano song, likely similar to Bani Adam.",,,,Snippet,High Quality,Snippet
Music of the Spheres,E-Space,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Epiphane [V1],Early version of My Universe without BTS. Rougher vox and instrumental.,3:16,,,Full,Screen Recording,Epiphane [V1]
Music of the Spheres,Epiphane [V2],Second demo with more production.,3:00,,"May 31, 2024",Full,Manipulated,Epiphane [V2]
Music of the Spheres,Epiphane [V3],"OG Filename: Epiphane Solo
Seemingly the final mix before BTS.",3:34,,,Full,High Quality,Epiphane [V3]
Music of the Spheres,Euphoria,Unreleased demo from 2020. Sounds similar to Just Kids.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,"Forever, Whatever [V1]","OG Filename: FOREVER WHATEVER PAR Ref X 2019071A
Rough jam from 2019, similar to the LA sessions.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,"Forever, Whatever [V2]",Same as above.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,"Forever, Whatever [V3]","OG Filename: FOREVER WHATEVER PAR perc + Dav 20190718B ref X 20190829D
Same as above.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,From Earth With Love (Demo),"OG Filename: FROM EARTH WITH LOVE RF 1DO 165bpm no drums ref X 202013DL
Instrumental demo from 2020 without drums.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,From Earth With Love (Early Mix),"OG Filename: FROM EARTH WITH LOVE LA CMedits ref X 2021104F
Early mix missing the pre-choruses and the rap bridge of the later demo. Uses elements from/that are present in the released version of Neon Forest.",3:09,,"Jul 6, 2025",Full,High Quality,From Earth With Love (Early Mix)
Music of the Spheres,✨ From Earth With Love,"OG Filename: FROM EARTH WITH LOVE RF EON ref X 20211129O
Subtitle of MOTS Vol i. Features acoustic guitar from Spanish Rain. A very short snippet was featured in the credits of Music Of The Spheres: Live At River Plate.",3:58,,"May 30, 2024",Full,Screen Recording,From Earth With Love
Music of the Spheres,"Good Feelings
(feat. The Chainsmokers)","OG Filename: GOOD FEELINGS CS GH adlibs ref X 20201117C
Rough demo from 2020 - Almost entirely different to the released version. Features electric piano lead rather than bass/synth.",3:22,,"Mar 10, 2024",Full,Medium Quality,Good Feelings
Music of the Spheres,Hello,Related to A Wave.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Hi In A Thousand Different Languages,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Higher Power (Acoustic) (Rough),"OG Filename: HIGHER POWER ACOUSTIC FL RikMix REF2 X 20210526F
Earlier mix of Higher Power's acoustic version.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Houston #2,Played in Houston 5 years after the first version was written.,,,N/A,Full,Recording,Houston #2
Music of the Spheres,"Human Heart / Fix You (SNL)
(feat. Jacob Collier)",Mashup of the 2 songs played live on SNL with the For Love Choir & Jacob Collier. A studio version is likely to exist.,,,,Full,Recording,Fix You (SNL) (Partial) New Link Needed
Music of the Spheres,Humankind (Jams),5 jams similar to the LA demo from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Humankind (LA Demo),"OG Filename: HUMANKIND LA demo ref X 20200129H 
Much rougher demo with a completely different melody and an extended outro, using the melody of Life Is Beautiful. Features an earlier version of MOTS i as an intro.",5:06,,N/A,Partial,Screen Recording,Snippet
Music of the Spheres,✨ Humankind (RAK Studios),"OG Filename: 11 HUMANKIND RAK GH choir arr ref X 2020703E
Earlier version of the song with alternate lyrics and an extended bridge, using the melody of Life Is Beautiful.",3:54,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Humankind (2021),Likely a rough version of the final mix.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Humankind (Rock Demo),Mentioned in an interview. Had more rock elements.,,,N/A,Confirmed,Not Available,N/A
Music of the Spheres,"Humankind (Live in Mexico City, Ref 4)","OG Filename: HUMANKIND Live4EarthPercent FL RikMix REF4 X 20220405E
Work-in-progress mix of Humankind's live version for EarthPercent.",5:34,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,"Humankind (Live in Mexico City, Ref 5)","OG Filename: HUMANKIND Live4EarthPercent FL RikMix REF5 X 20220406C
Ditto. Presumably more cleaned up than Ref 4.",5:33,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Hyperspace,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Hypnosis,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,I Am A Mountain,Confirmed to exist by sources (Admirice) and corroborated by Debs Wild. Likely the released voice memo demo.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,In Orbit (Jam),Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,In Orbit (2021),More developed version of the song. Described as space-themed and includes a transition into a bass driven section.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Infinity,"Revamped version of One Sleep, but an early version of AETERNA. Unrelated to Infinity Sign.",,,"May 31, 2024",Snippet,Low Quality,Snippets
Music of the Spheres,Infinity Sign (Demo),Rougher mix than the final version.,,,,Snippet,High Quality,Snippet
Music of the Spheres,Infinity Sign (2020),"OG Filename: MOTS 10 INFINITY SIGN ref 20201216H
Rough mix of Infinity Sign with My Universe's whale outro at the start and Music of the Spheres i in a lower key at the end. Potentially transitions into Humankind.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Infinity Sign (Unmixed),"OG Filename: Infinity Sign - 52721- 24bit
Same as released, but without the transition into Coloratura. From the ♾️ stems.",3:56,,"Jan 28, 2025",OG File,Lossless,Infinity Sign (Unmixed)
Music of the Spheres,Jupiter,"OG FIlename: JUPITER RF choir arr ref X 20210930D
2021 demo with a choir on the chorus.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,✨ Just Kids,Reuses the click drum from The Race (2021). A large portion has leaked.,,,"May 31, 2024",Partial,Screen Recording,Just Kids
Music of the Spheres,Let Somebody Go (Solo),"OG Filename: LET SOMEBODY GO MXM 20210417C
Identical to the released version but without Selena Gomez feature. Chris sings Selena's parts.",4:02,,"Mar 12, 2024",Full,Lossless,Let Somebody Go (Solo)
Music of the Spheres,Let Somebody Go (TINI Version),"Played live at River Plate. Features a verse in Spanish by TINI, replacing Selena Gomez.",3:50,,,Full,Recording,Let Somebody Go (TINI Version)
Music of the Spheres,"⭐ Lethal Drug
(feat. SZA & Avicii)","OG Filename: IXIXIX (LIALD) stems HAM voc comp ref X 20200914F
Newly exported mix from 2020. Better mix with SZA's vox from 2014.",3:47,,"Mar 16, 2022",OG File,Lossless,Lethal Drug
Music of the Spheres,Love in a Lethal Dose,Allegedly a re-recorded version of Lethal Drug with SZA.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,✨ Lives [V1],"OG Filename: LIVES RF new voc arr ref X 20220426C
EDM version of The Astronaut with different lyrics/production.",,,"May 31, 2024",Partial,Screen Recording,Lives [V1]
Music of the Spheres,Lives [V2],"OG Filename: LIVES Eb TreeA EON ref X 20220613J
Almost identical to the JIN ref aside from some small differences.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Lives [V3],Same as V2.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Lives [V4],"OG Filename: LIVES Eb LA CM news ref 20220623E
Same as V1, closest to the final mix.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,"Love Dogs / The Guest House
(Back To Life) (feat. Coleman Barks)",Jammed whilst Coleman Barks recited a poem. Previously soundchecked before this.,5:43,,,Full,Recording,Back To Life
Music of the Spheres,Macadamu,"A phrase said by Guy during a livestream, though it is unconfirmed to be a song. Might be a typo of ""Macadamia"".",,,N/A,Rumored,Not Available,N/A
Music of the Spheres,Miserere [V1],"OG Filename: MISERERE RF ref X 20201201G
Robots interlude from the song's sessions. Gregorian chant repeating 'Miserere'.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Miserere [V2],"OG Filename: MISERERE RF ref X 20201201G + 2 semi
The same as V1 but pitched up 2 semitones.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Music of the Spheres (Demo) [V1],"OG Filename: Music Of The Spheres F Maj RF New To Mastering WP 20210601B
Rough-ish mix of the released version, but unmixed. Found in MOTS i's stems.",0:58,,"Jan 28, 2025",OG File,Lossless,Music of the Spheres (Demo) [V1]
Music of the Spheres,Music of the Spheres (Demo) [V2],"OG Filename: Music Of The Spheres F Maj RF New To Mastering X 20210601C
Almost identical to the released version. Also unmixed. Found in MOTS i's stems.",0:58,,"Jan 28, 2025",OG File,Lossless,Music of the Spheres (Demo) [V2]
Music of the Spheres,Music of the Spheres (Humankind Version),"OG Filename: MUSIC OF THE SPHERES GH HUMANKIND version (D maj) 20200605B
Early version of MOTS i used as an intro to Humankind. In the key of D major.",1:06,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Music of the Spheres (?),"OG Filename: MOTS_STITCH052302130_D361
Seemingly related to the 2023 Live at River Plate concert film/live album.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,⭐ My Heart,"OG Filename: MY HEART RF MXM edits ref x 20211118D
Early version of feelslikeimfallinginlove - also samples Funeral Singers by Sylvan Esso.",3:28,,"Jul 6, 2025",Full,High Quality,My Heart
Music of the Spheres,My Universe (2020) [V1],"OG Filename: MY UNIVERSE HAM2 CM edits ref X 20201019V
Possibly solo version without BTS.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,My Universe (2020) [V2],"OG Filename: MY UNIVERSE GH chop ref X 20201112F
Alt demo of the song.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,My Universe / Human Heart,"OG Filename: MY UNIVERSE GH chop with HUMAN HEART samples ref X 20201113E
Demo of My Universe with elements of Human Heart. Found in the song's stems.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,"My Universe (2021)
(feat. BTS)","OG Filename: MY UNIVERSE RF PH voc arr ref X 20210413B
Rap on the bridge is absent. Alternate vocal takes in some places.",4:09,,"Jul 20, 2021",Full,High Quality,My Universe (2021)
Music of the Spheres,Neon Trees,"OG Filename: neon trees neon trees forestCOMMERCIAL 1ali n Jan2021 Forest demo
4 minutes of the intro ambience to Neon Forest.",4:30,,,Snippet,Screen Recording,Snippet
Music of the Spheres,Open & Surrender,Song/mantra from the MOTS era - used on instruments/equipment.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,People Of The Pride (Jams),5 jams that sound similar to Work.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,People Of The Pride (Glamrock Demo),Mentioned in an interview. Sounded 'old-fashioned'.,,,N/A,Confirmed,Not Available,N/A
Music of the Spheres,People Of The Pride (HMR Mix),"OG Filename: PEOPLE OF THE PRIDE HMR 1.7
Rougher mix - Rawer vocals and instrumental.",,,,Snippet,High Quality,Snippets
Music of the Spheres,Quasimodo,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Robots [V1],"OG Filename: ROBOTS RF EON ref X 20211108G
Heavy rock song demo recorded by Chris & Bill Rahko.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Robots [V2],"OG Filename: ROBOTS RF add MOTS ref X 20211109C
Instrumental demo of Robots with Miserere as an intro.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Robot [V1],"OG Filename: ROBOT RF voc arr ref X 20211111G
Earlier and slightly shorter mix.",5:00,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,⭐ Robot [V2],"OG Filename: ROBOT CMNotes ref X 20211112C
Finished 2021 mix.",5:13,,"Mar 12, 2024",Full,Medium Quality,Robots
Music of the Spheres,🗑️ Royalty (LA Demo),"OG Filename: ROYALTY LA demo ref X 20200129D
Much rougher demo with a metronome.",3:39,,"Jul 6, 2025",Full,High Quality,Royalty (LA Demo)
Music of the Spheres,✨ Royalty,"OG Filename: ROYALTY GH rib voc arr ref X 20200702D
Allegedly the last mix of Royalty to be made. Features Angel Moon in the intro.",3:37,,"Mar 12, 2024",Full,High Quality,Royalty
Music of the Spheres,Snow (Falling On Christmas Day),"New Christmas song, likely written December 2021.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,S O L A O B S C U R A,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Space Rocket,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Space Station,Jam from a 2019 session folder.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Sunrise (Stylized as 🌅),Played through tape on the Music Of The Spheres World Tour. Includes a speech by Louis Armstrong.,1:54,,,Full,Recording,Sunrise
Music of the Spheres,⭐ The Astronaut [V1],"OG Filename: THE ASTRONAUT HMR Mix 1.1x cm notes 20220714J
Coldplay's version of The Astronaut, recorded as a ref for JIN.",4:36,,"Apr 5, 2024",OG File,Lossless,The Astronaut
Music of the Spheres,The Astronaut [V2],"OG Filename: THE ASTRONAUT FOR JIN
Another variant of Coldplay's version of The Astronaut, recorded as a ref for JIN. In the same key as JIN's version.",,,,Confirmed,Not Available,The Astronaut [V2] [ [
Music of the Spheres,The Astronaut [V3],Edited version of the above mix with JIN's vocals added in.,,,,Snippet,Recording,The Astronaut [V2] [ [
Music of the Spheres,The Astronaut (SNL),Played live on SNL with the For Love Choir. A studio version is confirmed to exist.,4:29,,,Full,Recording,The Astronaut (SNL)
Music of the Spheres,The Astronaut (Tokyo Version),"Alternate version of the song, likely never meant to be released. Has different lyrics on the second verse - whether these were improvised or come from a demo is unknown.",5:14,,,Full,Recording,The Astronaut (Tokyo Version)
Music of the Spheres,The Ghost of New Beginnings,2018 jam from the same session as Conscious Pilot.,,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,The Jumbotron Song,"Improvised song played throughout the MOTSWT as a tribute to members of the audience, typically around 2 - 6 members per show.",5:01,,,Full,Recording,Jumbotron Example
Music of the Spheres,✨ The Lightclub,"OG Filename: THE LIGHTCLUB V15 ref X 20220210B
The first of four versions of a medley made for the MOTSWT. This version consists of: Infinity Sign (with elements of ETIAW), Something Just Like This, and a remix of Midnight with Lone's Blue Moon Tree.",6:04,,"Mar 12, 2024",Full,High Quality,The Lightclub
Music of the Spheres,The Only One (2020),"OG Filename: THE ONLY ONE RF arr ref X 20201123L
Rough demo from 2020.",3:13,,"Mar 12, 2024",Full,Medium Quality,The Only One (2020)
Music of the Spheres,The Only One (2021),"OG Filename: THE ONLY ONE add verse bass v1 1.4 RF Moses timing ref X 20210909A
Features a better overall mix and an extended bridge with Moses Martin.",3:16,,"May 31, 2024",Full,Screen Recording,The Only One (2021)
Music of the Spheres,"⭐ The Race (2020)
(Whatever It Takes)","Better mix than the previous versions with new vocal takes and a new beat on the bridge. This may be one of the below demos, but it is unknown which if so.",3:49,,,Full,High Quality,The Race (2020)
Music of the Spheres,The Race (2020) [V1],"OG Filename: The Race FL Rik Mix X 20200409C
First of three known 2020 demos of The Race.",,,,Not Publicly Available,Not Available,N/A
Music of the Spheres,The Race (2020) [V2],"OG Filename: THE RACE FL RikMix REF2 X 20200821C
Second of three known 2020 demos of The Race.",,,,Not Publicly Available,Not Available,N/A
Music of the Spheres,The Race (2020) [V3],"OG Filename: The Race FL REF 1 X 20201009B
Third of three known 2020 demos of The Race.",,,,Not Publicly Available,Not Available,N/A
Music of the Spheres,The Race (2021),"OG Filename: THE RACE 2021 RF PAR arr ref X 20210903H
Rough demo of a completely new take on the song. Features a new chorus & Chris harmonizing with himself. Features the clicker/percussion track from Just Kids.",4:30,,,Full,High Quality,The Race (2021)
Music of the Spheres,tsitneicS ehT,"OG Filename: REVERSE SCIENTIST BIT
Reversed version of The Scientist used as a transition on the Music of the Spheres World Tour.",0:57,,,Full,Recording,tsitneicS ehT
Music of the Spheres,UFO Pt. 2 (???),"Confirmed by Chris in March 2020, before the mix listed below. Unknown if this version had Marshmello. Potentially from the recording sessions in Jan 2020.",,,N/A,Confirmed,Not Available,N/A
Music of the Spheres,"UFO Pt. 2 (2020)
(prod. Marshmello & Take a Daytrip)","OG Filename: UFO Marshmello Daytrip RF half int talkbox ref X 20201204G 01
Rough demo, using the same name as the MX song.",3:24,,"Mar 12, 2024",OG File,Lossless,UFO Pt. 2 (2020)
Music of the Spheres,"⭐ UFO Pt. 2
(prod. Marshmello & Take a Daytrip)","OG Filename: UFO PT 2 REF NIGHTCALL VOX SOUND(Marshmello Daytrip) RF quick arr ref X 2021001A
Heavily revamped. The song still has elements of Marshmello and Daytrip's production but was done more by Coldplay's in-house producers.",3:32,,"May 31, 2024",Partial,Screen Recording,UFO Pt. 2 (2021)
Music of the Spheres,Weirdo (London Demo),"OG Filename: WEIRDO LDN demo ref X 20200129H
Much rougher demo with a metronome. Samples Jacob Collier's ""Home Is"" in the intro and outro.",5:12,,N/A,Full,Manipulated,Weirdo (London)
Music of the Spheres,✨ Weirdo [V1],"OG Filename: WEIRDO GH 108-111bpm map essentials ref X 20200625H
Ambient version with new lyrics. Main riff replaced by synths. Samples the Everyday Life version and uses the same Jacob Collier sample.",,,"May 31, 2024",Partial,Screen Recording,Weirdo [V1]
