"Era","Name","Notes","Length","Release Date","Type","Streaming","Link(s)"
"Heartbroken In Hollywood 9 9 9","DEMO WRECK
(prod. DT & Taz Taylor)
(DEMO WRECK </3, Demo Wreckinnn')","OG Filename: DEMO WRECK-","","Mar 26, 2017","Single","No","https://soundcloud.com/uiceheidd/demo-wreck-3?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"Heartbroken In Hollywood 9 9 9","MOVES
(prod. DT & Nick Mira)
(Moves </3)","OG Filename: MOVES","","Apr 7, 2017","Single","No","https://soundcloud.com/uiceheidd/moves?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"Heartbroken In Hollywood 9 9 9","TOO MUCH CASH
(prod. Nick Mira & Keatan Forrest)
(T.M.C, TOOMUCH$$$)","OG Filename: TOO MUCH CASH","","Mar 17, 2017","Single","No","https://soundcloud.com/uiceheidd/too-much-cash?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","⭐️ moonlight
(prod. sidepce)","OG Filename: MOON LIGHT
Track 1 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","No","https://soundcloud.com/uiceheidd/moonlight?in=uiceheidd/sets/juicewrld-the-mixtape&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","⭐️ Lucid Dreams (Forget Me)
(prod. Nick Mira)
(Remember Me)","OG Filename: REMEMBER ME
Track 2 on JuiceWRLD 9 9 9. Original mix of Lucid Dreams. Later released to streaming as a single on May 4th, 2018.","","Jun 15, 2017","EP Track","Yes","https://open.spotify.com/track/1Bmn5aStO2S33dz1Di0g3K
https://music.apple.com/ca/album/lucid-dreams/1447177477?i=1447177630"
"JuiceWRLD 9 9 9","eyecontact (look me in my eyes)
(prod. sidepce)","OG Filename: EYE CONTACT
Track 3 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","No","https://soundcloud.com/uiceheidd/eye-contact-look-me-in-my-eyes-freestyle?in=uiceheidd/sets/juicewrld-the-mixtape&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","rainbow
(prod. sidepce & Nick Mira)","OG Filename: TASTE THE RAINBOW
Track 4 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","No","https://soundcloud.com/uiceheidd/rainbow?in=uiceheidd/sets/juicewrld-the-mixtape&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","sticks & stones (closure)
(prod. DT)
(Sticks & Stones, Hurt Me)","OG Filename: HURT ME
Track 5 on JuiceWRLD 9 9 9. Later released as ""Hurt Me"" on Goodbye & Good Riddance","","Jun 15, 2017","EP Track","Yes","https://open.spotify.com/track/3XRQT7EoS4U87rUuJwg5P3?si=8377e272e58e49af
https://music.apple.com/ca/album/hurt-me/1569747578?i=1569747600"
"JuiceWRLD 9 9 9","lost her
(prod. sidepce)","OG Filename: LOST HER-JTK
Track 6 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","No","https://soundcloud.com/uiceheidd/lost-her?in=uiceheidd/sets/juicewrld-the-mixtape&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","two cups (everything's going my way)
(prod. sidepce)","OG Filename: TWO CUPS
Track 7 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","No","https://soundcloud.com/uiceheidd/two-cups-everythings-going-my-way?in=uiceheidd/sets/juicewrld-the-mixtape&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","⭐️ let me know (I wonder why freestyle)
(prod. Nick Mira)","OG Filename: let me know
Track 8 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","Yes","https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
https://music.apple.com/ca/album/let-me-know-i-wonder-why-freestyle/1490016572?i=1490016573"
"JuiceWRLD 9 9 9","until it's over (closure)
(prod. Nick Mira & sidepce)","OG Filename: TIL ITS OVER-JTK
Track 9 on JuiceWRLD 9 9 9.","","Jun 15, 2017","EP Track","No","https://soundcloud.com/uiceheidd/until-its-over-closure?in=uiceheidd/sets/juicewrld-the-mixtape&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","⭐️ cali girl... where are you? </3
(prod. Nick Mira)
(Cali, Cali Girl, cali girl... where are you? </3 (Pt. 1))","OG Filename: CALI
Single released by Juice WRLD on SoundCloud on May 30th, 2017. A part 2 for the song was teased by Juice in a Tweet on October 21st, 2017.","","May 30, 2017","Single","No","https://soundcloud.com/uiceheidd/cali-girlwhere-are-you-3?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","SLICK RICK FREESTYLE
(prod. Nick Mira)
(Slick Rick Freestyle 9 9 9, Slick Rick)","OG Filename: SLICK RICK","","May 22, 2017","Single","No","https://soundcloud.com/uiceheidd/slick-rick-freestyle?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","this can't be happening <3
(prod. JRHITMAKER & Nick Mira)
(this can't be happening to me... no way <3)","OG Filename: THIS CANT BE HAPPING","","Apr 29, 2017","Single","No","https://soundcloud.com/uiceheidd/this-cant-be-happening-3?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"JuiceWRLD 9 9 9","Illuminate Productions - 2K17 Goosebumps
(feat. Juice WRLD, Freejay & Teddystax)
(Goosebumps (Remix))","OG Filename: Goosebmps Final
Remix of Travis Scott's ""Goosebumps,"" recorded by Juice WRLD alongside some of his highschool friends. Released on SoundCloud & YouTube as a single on May 26th, 2017.","","May 26, 2017","Feature","No","https://soundcloud.com/illuminate-productions/goosebumps-2k17?si=7585ac89f93c43038f82bc58b8500110&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"BINGEDRINKINGMUSIC","YOUDONTLOVEME
(prod. Nick Mira)
(Too Drunk)","OG Filename: Juice WRLD - TooDrunk
Track 1 on BINGEDRINKINGMUSIC. Produced by Nick Mira.","","Oct 29, 2017","EP Track","No","https://soundcloud.com/uiceheidd/binge-drinking-1-you-dont-love-me?in=uiceheidd/sets/binge-drinking-music&si=8549f90be01b4c26bd0377e2da8bb90b&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"BINGEDRINKINGMUSIC","PARANOID
(prod. Nick Mira)","OG Filename: PARANIOD
Track 2 on BINGEDRINKINGMUSIC. Produced by Nick Mira.","","Oct 29, 2017","EP Track","No","https://soundcloud.com/uiceheidd/binge-drinking-2-paranoid?in=uiceheidd/sets/binge-drinking-music&si=20df67bd752b46129257018e9bc547f4&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"BINGEDRINKINGMUSIC","My Fault </3
(prod. Nick Mira)
(ALL MY FAULT 999)","OG Filename: juice wrld","","Jul 14, 2017","Single","No","https://soundcloud.com/uiceheidd/my-fault-3-prod-nickmira?si=e9dc94408c644c70b8972162853c799c&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"BINGEDRINKINGMUSIC","⭐️ autograph (on my line)
(prod. Nick Mira & Klimax Productions)
(Twitter Beef)","OG Filename: twitter beef","","Jul 27, 2017","Single","No","https://soundcloud.com/uiceheidd/autograph-on-my-line-prod-nick-mira-klimax?si=d4b90be479224de3bca96449abb87a0b&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
