Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
Trilogy,"Thursday [V2]
(prod. Doc McKinney & Illangelo)",Remastered mix.,5:20,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/4fiYSa6ln7h0scprgNEs0g?si=064b291686c44ad8
Trilogy,"The Zone [V2]
(feat. Drake) (prod. Doc McKinney & Illangelo)","It was later released as a single on November 16, 2012.",6:58,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/46X8c9qJzpBLYcos3OX0CE?si=b40c6f61db9243db
Trilogy,"The Birds Pt. 1 [V2]
(prod. Doc McKinney & Illangelo)",Remastered mix.,3:34,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/323ujVhfSg16TlRK0PB5JY?si=ecc4cdc2da534fe1
Trilogy,"The Birds Pt. 2 [V2]
(prod. Doc McKinney & Illangelo)",Remastered mix.,5:50,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/51LmI5GE3tHKISLNZMjDPC?si=144807def2b54254
Trilogy,"Gone [V2]
(prod. Doc McKinney & Illangelo)",Remastered mix.,8:06,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/3vFj4xuQTXHOuo6L0qGafv?si=6a1810cf4c1e47a9
Trilogy,"Rolling Stone [V2]
(prod. Doc McKinney & Illangelo)",Remastered mix.,3:50,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/29fTi7Tdh9CiU8HuVDaqVY?si=705aa8eeee0944d9
Trilogy,"Heaven Or Las Vegas [V2]
(prod. Doc McKinney & Illangelo)",Remastered mix.,5:53,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/3hDnFYwpnY0wONZDkYxUsj?si=93cf3fa1015e472b
Trilogy,"⭐️ Valerie
(prod. Doc McKinney & Illangelo)",Released as a bonus track for 'Thursday'.,4:46,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/4fLnXd56RsWN4ZBtb9TegQ?si=3b3cddba77f24807
Trilogy,"D.D. [V2]
(prod. Illangelo)
(Dirty Diana)",Remastered mix.,4:35,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/7eZ7ODAt9cALYnWLO8F6Fd?si=1fc82a5b9aaa4319
Trilogy,"Montreal [V2]
(prod. Illangelo)",Remastered mix.,4:10,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/6fRgjqJptZry7fipP2Beyh?si=c4c9b6d214e843a9
Trilogy,"Outside [V2]
(prod. Illangelo)",Remastered mix.,4:20,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/1yhDPgIPGoe3Bf8wRsK4u7?si=c417ba0d006f40e1
Trilogy,"XO / The Host [V2]
(prod. Illangelo)",Remastered mix.,7:23,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/0C5WrEPjUYPxVkKyth1Lbz?si=0bebe75287474ad5
Trilogy,"Initiation [V2]
(prod. DropxLife & Illangelo)",Remastered mix.,4:20,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/3H37ijjdmKz0dQLgUGzpjx?si=d1b4bb4b3cb1435c
Trilogy,"Same Old Song [V2]
(feat. Juicy J) (prod. Illangelo)",Remastered mix.,5:12,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/3Dt75NjLThmoBTp5wQC7g7?si=5449c8d940684f27
Trilogy,"The Fall [V2]
(prod. Clams Casino & Illangelo)",Remastered mix.,5:45,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/0cAHXlLhQjSKDN6vjc4LD6?si=376a6a6650744d41
Trilogy,"Next [V2]
(prod. Illangelo)",Remastered mix.,6:00,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/4m0KaNb0ClCOvgThd2Gv2b?si=25118c5a4c7b4c80
Trilogy,"Echoes Of Silence [V2]
(prod. Illangelo)",Remastered mix.,4:00,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/5dikapPlQPrsT3xUsUjj0N?si=73f01ab4c185404c
Trilogy,"⭐️ Till Dawn (Here Comes the Sun)
(prod. Doc McKinney & Illangelo)",Released as a bonus track for 'Echoes of Silence'.,4:19,"Nov 13, 2012",Album Track,Yes,https://open.spotify.com/track/6Rqe6ghJ6t9SlQ2pRrt5tI?si=7d323b5d3fa04c58
Trilogy,"⭐️ Enemy
(prod. The Weeknd)","OG Filename: The Weeknd - Enemy
Released the same day as the 'Trilogy' compilation album. Was uploaded to Abel's YouTube but was removed for an unknown reason (likely due to a sample issue).",4:52,"Nov 13, 2012",Other,No,https://pillows.su/f/96200427d90ecce84a0e8a8207fe8264
"11 Album Track
0 Single
5 Feature
0 Production
1 Other",Kiss Land,"(11/13/2012) (Trilogy is released)
(09/10/2013) (Kiss Land is released)",,,Other,,
Kiss Land,"⭐️ Ricky Hil - Nomads
(feat. The Weeknd) (prod. Illangelo & GREAF)",Track 3 on Ricky Hil's album 'SYLDD (Support Your Local Drug Dealer)'.,4:01,"Feb 5, 2013",Feature,Yes,https://open.spotify.com/track/2pnj2V2X92a0jvJB2lxfaR?si=980391db9b434863
Kiss Land,"⭐️ Juicy J - One Of Those Nights
(feat. The Weeknd) (prod. DannyBoyStyles & The Weeknd)","Promotional single off of Juicy J's album 'Trippy In The Trap', becoming track 19 on its deluxe edition.",4:16,"Mar 11, 2013",Feature,Yes,https://open.spotify.com/track/6Jc69KjFo9QNailcyDJh2I?si=25c6863f47944fbc
Kiss Land,"⭐️ Kiss Land
(prod. Silkky Johnson, DaHeala & The Weeknd)
(John Carpenter, Relate To)","OG Filename: 08 Kiss Land
Released as the lead single from 'Kiss Land', becoming track 8.",7:35,"May 17, 2013",Album Track,Yes,https://open.spotify.com/track/5idmfDT06TjCQ1SPDsa5qh?si=cb8fda7c314645b4
Kiss Land,"French Montana - Gifted
(feat. The Weeknd) (prod. DannyBoyStyles)","Track 7 on French Montana's album 'Excuse My French', released on May 21st, 2013.",4:08,"May 21, 2013",Feature,Yes,https://open.spotify.com/track/5TuoUi8aBb89z0bqb0iQ55?si=aec5385b56ab4180
Kiss Land,"⭐️ Belong To The World
(prod. DaHeala, The Weeknd & DannyBoyStyles)","OG Filename: The Weeknd - Belong To The World
OG Filename (2): 05 Belong To The World
Second single from 'Kiss Land' released after it was previewed ten days before at The Mod Club, becoming track 5 on 'Kiss Land'.",5:07,"Jul 16, 2013",Album Track,Yes,https://open.spotify.com/track/3D7izPzeEcz7lBhcCZJccl?si=43e4d121466843c0
Kiss Land,"Kavinsky - Odd Look
(feat. The Weeknd) (prod. SebastiAn)","OG Filename: 12 Odd Look
Remix of Kavinsky's 'Odd Look' featuring The Weeknd, becoming track 12 on 'Kiss Land (Deluxe)' as a bonus track.",4:12,"Jul 24, 2013",Feature,Yes,https://open.spotify.com/track/3Q6mwJseOFYBJ10d5CXp4o?si=df49d1645dd64df3
Kiss Land,"Love In The Sky
(prod. The Weeknd, DaHeala & DannyBoyStyles)
(Dream, Dream To Belong)","OG Filename: 04_Love In The Sky_7.28
OG Filename (2): 04 Love In The Sky
Third single from 'Kiss Land', becoming track 4.",4:27,"Jul 30, 2013",Album Track,Yes,https://open.spotify.com/track/3WKYPmiPpJas9j5Aari5iK?si=2f93fd50e1e2452f
Kiss Land,"Lorde - Royals (Remix)
(feat. The Weeknd)","OG Filename: Lorde - Royals (The Weeknd Remix)
Remix of Lorde's 'Royals' off of 'Pure Heroine' with Abel's vocals, released by himself.",3:55,"Aug 17, 2013",Other,No,
Kiss Land,"Live For
(feat. Drake) (prod. The Weeknd, DaHeala & DannyBoyStyles)","OG Filename: The Weeknd ft. Drake - Live For
OG Filename (2): 06 Live For (feat. Drake)
Fourth single from 'Kiss Land', becoming track 6.",3:44,"Aug 20, 2013",Album Track,Yes,https://open.spotify.com/track/3kgqHVqfiabABjaFi9Tnhn?si=7be15f54831e4caf
Kiss Land,"⭐️ Lil Wayne - I'm Good
(feat. The Weeknd) (prod. DJ Drama)",Intro track from Lil Wayne's 'Dedication 5' mixtape hosted by DJ Drama.,2:07,"Sep 1, 2013",Feature,No,
Kiss Land,"⭐️ Professional
(prod. Harry Fraud, DaHeala, The Weeknd & DannyBoyStyles)","OG Filename: 01 Professional
Track 1 off of 'Kiss Land'.",6:08,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/5ZicFGBDAi9J2YCVesboUp?si=18370d3db06b48ba
Kiss Land,"The Town
(prod. DaHeala, The Weeknd & DannyBoyStyles)
(Not Used To)","OG Filename: 02 The Town
Track 2 off of 'Kiss Land'.",5:07,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/7jGr8wzgwOVLuktY66qM5f?si=c266018a3df44936
Kiss Land,"Adaptation
(prod. DaHeala, The Weeknd & DannyBoyStyles)
(Roman Polanski)","OG Filename: 03 Adaptation
Track 3 off of 'Kiss Land'.",4:43,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/4pHQ9RYFhn3W0ha5KEuMnj?si=75283df450394906
Kiss Land,"⭐️ Wanderlust
(prod. The Weeknd, DaHeala & DannyBoyStyles)","OG Filename: 07 Wanderlust
Track 7 on 'Kiss Land', later released as the sixth and final single on March 31st, 2014.",5:06,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/6V9TlCdwLeQes4FX5zxz3f?si=c5cefef980bb4cb1
Kiss Land,"Pretty
(prod. Brandon Hollemon, The Weeknd, DaHeala & DannyBoyStyles)","OG Filename: 09 Pretty
Track 9 on 'Kiss Land', later released as the fifth single on October 20th, 2013.",6:15,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/0ei3uNcwJOiUocuks1vWcb?si=4d73bd18065b469d
Kiss Land,"Tears In The Rain
(prod. DaHeala, The Weeknd & DannyBoyStyles)","OG Filename: 10 Tears In The Rain
Track 10 off of 'Kiss Land'.",7:24,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/5oAOK7xCJD8hzp9PuxjULL?si=ebb063f02c9645d5
Kiss Land,"Wanderlust (Pharrell Remix)
(feat. Pharrell Williams) (prod. Pharrell Williams)","OG Filename: 11 Wanderlust (Pharrell Remix)
Track 11 on 'Kiss Land (Deluxe)' as a bonus track.",5:07,"Sep 10, 2013",Album Track,Yes,https://open.spotify.com/track/14p9UeyB3zxuo62wRjk5iR?si=8c0fed4b79af4301
"1 Album Track
1 Single
6 Feature
0 Production
2 Other","Untitled
(2014 Album)","(09/10/2013) (Kiss Land is released)
(08/XX/2014) (Republic Records offers Abel collaborations with Ariana Grande and making original music for the Fifty Shades of Grey film)",,,Other,,
Pre-BBTM,"Sia - Elastic Heart (Remix)
(feat. The Weeknd & Diplo) (prod. Djemba Djemba, Greg Kurstin & Diplo)","Remix of Sia's 'Elastic Heart', released as track 3 on the original motion picture soundtrack for 'The Hunger Games: Catching Fire'. Released as a single on October 1st, 2013.",4:17,"Oct 1, 2013",Feature,Yes,https://open.spotify.com/track/6x0ex5urwhqB3AYLREVRUd?si=bfde482a46764d52
Pre-BBTM,"Jr. Hi - Secrets
(feat. The Weeknd) (prod. Rodney Jerkins)",Later released as track 2 on Jr. Hi's 'Virtual Lover' EP.,3:54,"Oct 8, 2013",Feature,Yes,https://open.spotify.com/track/2NFDml5kLfF0bWhfQPPYve?si=8e14ee2cad924328
Pre-BBTM,"M.I.A. - Exodus
(feat. The Weeknd) (prod. Switch)",M.I.A. samples The Weeknd's 'Lonely Star' on this song featured as track 7 on her studio album 'Matangi'.,5:08,"Nov 1, 2013",Feature,Yes,https://open.spotify.com/track/492M9gtZYZsdjPPlyHhMHG?si=ef9a8f41d3b54c1d
Pre-BBTM,"M.I.A. - Sexodus
(feat. The Weeknd) (prod. Hit-Boy & Haze Banga)","Similar to 'Exodus' but with different production. Track 15 on M.I.A.'s album 'Matangi', later released as a single on May 25th, 2015.",4:51,"Nov 1, 2013",Feature,Yes,https://open.spotify.com/track/7KNjteq2Xfy2LR1uX7urHz?si=99b2da46e278402c
Pre-BBTM,"⭐️ Devil May Cry
(prod. Rick Rubin)",Track 6 on the original motion picture soundtrack for 'The Hunger Games: Catching Fire'.,5:23,"Nov 15, 2013",Other,Yes,https://open.spotify.com/track/50YZQsqoTXoPHd1YmZyBID?si=37a26ff2921c46ca
Pre-BBTM,"⭐️ Ty Dolla $ign - Or Nah (Remix)
(feat. The Weeknd, Mustard & Wiz Khalifa) (prod. Mustard & Mike Free)","OG Filename: Or Nah (Remix feat. The Weeknd)
Remix of Ty Dolla $ign's 'Or Nah'.",4:02,"Feb 20, 2014",Feature,Yes,https://open.spotify.com/track/7t2bFihaDvhIrd2gn2CWJO?si=1fa22da006214a00
Pre-BBTM,"⭐️ Drunk In Love (Remix)
(prod. The Order, J-Roc, Doc McKinney, BOOTS, Timbaland, Beyoncé, Detail & The Weeknd)","OG Filename: Drunk In Love (The Weeknd Remix)
Remix of Beyoncé's 'Drunk In Love' released on Abel's birthday on SoundCloud.",3:29,"Feb 15, 2014",Other,No,https://pillows.su/f/7374f0fb3c956c24927af53799d46c93
Pre-BBTM,"Rick Ross - In Vein
(feat. The Weeknd) (prod. Diddy, DaHeala & The Weeknd)",Track 13 on Rick Ross's album 'Mastermind'.,4:21,"Mar 3, 2014",Feature,Yes,https://open.spotify.com/track/6fUjGXOEVP5dRaMFUO1cqG?si=590bd3e941174b11
Pre-BBTM,"⭐️ Often
(prod. The Weeknd, DaHeala & Ben Billions)","OG Filename: The Weeknd - Often
Lead single from 'Beauty Behind The Madness', released on SoundCloud on June 24th, 2014 and on other streaming services on July 31st, 2014.",4:10,"Jun 24, 2014",Album Track,Yes,https://open.spotify.com/track/4PhsKqMdgMEUSstTDAmMpg?si=e9e3785284664667
Pre-BBTM,"⭐️ King Of The Fall
(prod. The Weeknd & DaHeala)","OG Filename: The Weeknd - King Of The Fall
Single released on July 21st, 2014 and later re-released to streaming services on September 25th, 2020. Possibly the lead single from the scrapped album before 'Beauty Behind The Madness'.",5:01,"Jul 21, 2014",Single,Yes,https://open.spotify.com/track/7o3Mcis1uKcYDuuJD1W0Rm?si=66741ffead9b4983
"13 Album Track
5 Single
6 Feature
0 Production
4 Other","Beauty Behind The Madness
(Vices & Madonna, Inside Our Dangerously Empty Lives, Mania, Manic Phase, There's Beauty Behind The Madness)","(08/XX/2014) (Republic Records offers Abel collaborations with Ariana Grande and making original music for the Fifty Shades of Grey film)
(08/28/2015) (Beauty Behind The Madness is released)",,,Other,,
BBTM,"⭐️ Ariana Grande - Love Me Harder
(with The Weeknd) (prod. Ali Payami & Peter Svensson)","Track 9 on Ariana Grande's album 'My Everything', later released as a single on September 30th, 2014. Also featured on 'The Highlights' compilation album.",3:56,"Aug 22, 2014",Feature,Yes,https://open.spotify.com/track/7HE1FnMtSsRotzIAQPXpr5?si=76830a3a26b24c17
BBTM,"Often (Remix)
(feat. ScHoolboy Q & Rick Ross) (prod. DaHeala, The Weeknd & Ben Billions)",Remix of 'Often' featuring ScHoolboy Q & Rick Ross.,4:56,"Oct 15, 2014",Other,No,
BBTM,"King Of The Fall (Remix)
(feat. Belly & Ty Dolla $ign) (prod. The Weeknd & DaHeala)",Remix of 'King Of The Fall' featuring Belly & Ty Dolla $ign.,2:03,"Oct 20, 2014",Other,No,
BBTM,"Earned It (Fifty Shades of Grey)
(prod. DaHeala & Stephan Moccio)
(Earned It)","Released as a single as part of the 'Fifty Shades of Grey' film soundtrack, later becoming track 3 on the album and track 9 on 'Beauty Behind The Madness'.",4:12,"Dec 23, 2014",Album Track,Yes,https://open.spotify.com/track/2PIvq1pGrUjY007X5y1UpM?si=5757f0d6b2a54f0a
BBTM,"Mike WiLL Made-It - Drinks On Us (Remix)
(feat. Future, Swae Lee & The Weeknd) (prod. DJ Fu & Mike WiLL Made-It)","OG Filename: Mike Will Made It - Drinks On Us Feat. The Weeknd, Swae Lee & Future
Remix of 'Drinks On Us' produced by Mike WiLL Made-It.",5:11,"Jan 31, 2015",Feature,Yes,https://open.spotify.com/track/3Z4iF2sFcW63WclmUYd7IE?si=d368c4825b174e13
BBTM,"Where You Belong
(prod. MIKE DEAN)",Second track featuring The Weeknd on the 'Fifty Shades Of Grey' film soundtrack alongside 'Earned It'.,4:57,"Feb 10, 2015",Other,Yes,https://open.spotify.com/track/23zykvOc3kJKObhUMC64EV?si=80bd23ff33d9431c
BBTM,"Often (Kygo Remix)
(prod. Kygo)","Remix of 'Often' by Kygo, released April 7th, 2015.",3:54,"Apr 7, 2015",Single,Yes,https://open.spotify.com/track/27NV2KxoQ8WuLMqlTDI61F?si=fae8eff5b0ed4aed
BBTM,"Belly - Might Not
(feat. The Weeknd) (prod. Ben Billions)","Track 3 on Belly's album 'Up For Days', later released as a single on December 18th, 2015.",3:44,"May 7, 2015",Feature,Yes,https://open.spotify.com/track/5e9aFSdnkQUrm5y8Dhw0qN?si=93a93081504542b3
BBTM,"⭐️ The Hills
(prod. Mano & Illangelo)
(Mood Music)","Released as a single, later becoming track 5 on 'Beauty Behind The Madness'.",4:02,"May 27, 2015",Album Track,Yes,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB?si=2cb2c6f1a6354dd3
BBTM,"Jason Derulo - Love Like That
(feat. K. Michelle) (prod. Hitmaka & The MeKanics)",Track 5 on 'Everything Is 4'. Has hidden background vocals from The Weeknd.,3:59,"May 29, 2015",Other,Yes,https://open.spotify.com/track/6BN0fQDVE6jX4a6XdYBFI0?si=d1352be59ace4673
BBTM,"⭐️ Can't Feel My Face
(prod. Ali Payami & Max Martin)","Released as a single , later becoming track 7 on 'Beauty Behind The Madness'.",3:33,"Jun 8, 2015",Album Track,Yes,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81?si=d5dfa6ad5b254ea6
BBTM,"Meek Mill - Pullin Up 
(feat. The Weeknd) (prod. DannyBoyStyles, Ben Billions & Illangelo)
(When I)",Track 9 on Meek Mill's album 'Dreams Worth More Than Money'. Originally Abel's song before being given to Meek Mill.,4:29,"Jun 29, 2015",Feature,Yes,https://open.spotify.com/track/1oxRy7LzzzV9g6oaWoFON5?si=362fa5a0e1034a88
BBTM,"Real Life
(prod. DaHeala, Stephan Moccio & The Weeknd)",Track 1 on 'Beauty Behind The Madness'.,3:43,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/03j354P848KtNU2FVSwkDG?si=8c20e82f381b489b
BBTM,"Losers
(feat. Labrinth) (prod. Labrinth, The Weeknd & Illangelo)",Track 2 on 'Beauty Behind The Madness'.,4:41,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/1bAvtmTl0F9loyz9AwPwp7?si=aa01d0b77d144d9a
BBTM,"⭐️ Tell Your Friends
(prod. Kanye West, Che Pope, The Weeknd, Illangelo, MIKE DEAN, Noah Goldstein & Omar Riad)
(Soul Dog, When I See It, Gone, Tell Your Friends About It)",Track 4 on 'Beauty Behind The Madness'. Originally was a Kanye West song that developed throught the 'Yeezus 2' & 'So Help Me God' eras before being given to The Weeknd. Kanye still is present on the song through extremely distorted vocals alongside some hidden vocals from Future.,5:34,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/1mhVXWduD8ReDwusfaHNwU?si=7993fc1280b54e17
BBTM,"⭐️ Acquainted
(prod. The Weeknd, DannyBoyStyles, DaHeala, Ben Billions & Illangelo)
(In The 90s)","Track 6 on 'Beauty Behind The Madness', later released as a single sent to urban contemporary radio on November 17th, 2015.",5:48,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/7uJH0YdSZL6psjxI6Xy08b?si=96b0dcfa32ec45b5
BBTM,"Shameless
(prod. Peter Svensson, Ali Payami, Max Martin & The Weeknd)",Track 8 on 'Beauty Behind The Madness'.,4:13,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/6C6fHTuFUxVtJpBOOaMvJr?si=d30ef33cbd404a58
BBTM,"⭐️ In The Night
(prod. Ali Payami, The Weeknd & Max Martin)","Track 10 on 'Beauty Behind The Madness', later released as a single sent to contemporary hit radio on November 17th, 2015.",3:55,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo?si=3c7af8f8fb6248d2
BBTM,"As You Are
(prod. Ben Billions, DannyBoyStyles, Illangelo, DaHeala & The Weeknd)
(As We Are)",Track 11 on 'Beauty Behind The Madness'.,5:20,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/3H3qBumaYj67PT3aMEBvAP?si=fd29b4cf24144af6
BBTM,"Dark Times
(feat. Ed Sheeran) (prod. Illangelo)",Track 12 on 'Beauty Behind The Madness'.,4:20,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/6J7PIkhtHwmFjPLq0SyuPj?si=0ac6ccf4f4c447ac
BBTM,"Prisoner
(feat. Lana Del Rey) (prod. Illangelo & The Weeknd)
(Prisoners)",Track 13 on 'Beauty Behind The Madness'.,4:34,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/1gZADNt16Oh23jWyMYRk4p?si=666496b5c3fe4891
BBTM,"Angel
(feat. Maty Noyes) (prod. Stephan Moccio & The Weeknd)","Track 14 on 'Beauty Behind The Madness', features uncredited backing vocals from Maty Noyes.",6:17,"Aug 28, 2015",Album Track,Yes,https://open.spotify.com/track/0wzPHTgOtFIDhk2rD3Au4x?si=1b7f5b55be2d4fb2
BBTM,"⭐️ Travis Scott - Pray 4 Love
(feat. The Weeknd) (prod. Allen Ritter, Travis Scott, Ben Billions, The Weeknd, Illangelo & MIKE DEAN)","Track 6 on Travis Scott's album 'Rodeo', released a week after 'Beauty Behind The Madness'.",5:07,"Sep 4, 2015",Feature,Yes,https://open.spotify.com/track/2dJ4rGtsOHOgvTQawsCRtg?si=5a16205f3690418d
BBTM,"Disclosure - Nocturnal
(feat. The Weeknd) (prod. Disclosure)","The opening track on Disclosure's 'Caracal' album. Later relesed as a single on February 16th, 2016.",6:44,"Sep 25, 2015",Feature,Yes,https://open.spotify.com/track/2ZbqLzPVJxwJ5KPVXb3KaL?si=0599c2a6e4854667
BBTM,"The Hills (Remix)
(feat. Nicki Minaj) (prod. Mano & Illangelo)","Remix of 'The Hills' featuring Nicki Minaj, released as part of 'The Hills' remix EP.",4:02,"Oct 11, 2015",Single,Yes,https://open.spotify.com/track/42bUsj5M2olT2wRMRaro9g?si=2154ab7e554d4362
BBTM,"The Hills (Remix)
(feat. Eminem) (prod. Mano & Illangelo)","Remix of 'The Hills' featuring Eminem, released as part of 'The Hills' remix EP .",4:23,"Oct 11, 2015",Single,Yes,https://open.spotify.com/track/7iTloMifzZo9ZNZKEe4V2V?si=1ebc0089c0ce4cb2
BBTM,"The Hills (RL Grime Remix)
(prod. Illangelo, Mano & RL Grime)",Remix of 'The Hills' by RL Grime.,3:29,"Nov 6, 2015",Single,Yes,https://open.spotify.com/track/6SNUuxeg0NWXSEkFirAkAM?si=a535caea6c9a4ddc
BBTM,"Can't Feel My Face (Martin Garrix Remix)
(prod. Martin Garrix)",Remix of 'Can't Feel My Face' by Martin Garrix.,4:08,"Nov 6, 2015",Single,Yes,https://open.spotify.com/track/22SXyL6pUjwIvGWvgGjLov?si=5fd1a1b4220846df
"18 Album Track
1 Single
8 Feature
0 Production
3 Other",Starboy,"(08/28/2015) (Beauty Behind The Madness is released)
(11/25/2016) (Starboy is released)",,,Other,,
Starboy,"Pass Dat (Remix)
(feat. Jeremih & Starrah) (prod. Retro Future)","OG Filename: Pass Dat (The Weeknd Remix) - Jeremih + The Weeknd
Remix of Jeremih's ""Pass Dat"", released on SoundCloud over Christmas 2015.",3:25,"Dec 25, 2015",Other,No,Link
Starboy,"⭐️ Future - Low Life
(feat. The Weeknd) (prod. DaHeala, The Weeknd, Metro Boomin & Ben Billions)","Track 10 on Future's album 'EVOL', released on SoundCloud over Christmas 2015. Later released as a single on March 1st, 2016.",5:13,"Dec 25, 2015",Feature,Yes,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX?si=149b077945e045eb
Starboy,"⭐️ Travis Scott - wonderful
(feat. The Weeknd) (prod. T-Minus, Travis Scott, Boi-1da & MIKE DEAN)","OG Filename: Wonderful
Track 14 on Travis Scott's album 'Birds In The Trap Sing McKnight', released as on SoundCloud over New Years Eve in 2015. Later released as a single on February 16th, 2016.",3:36,"Dec 31, 2015",Feature,Yes,https://open.spotify.com/track/1cZlBZwnwGPtYeRIeQcoFh?si=76997fb72ec24ec7
Starboy,"⭐️ Kanye West - FML
(feat. The Weeknd) (prod. Charlie Heat, Hudson Mohawke, Andrew Dawson, MIKE DEAN, Metro Boomin, Noah Goldstein, Keyon Christ & Kanye West)","Track 11 on Kanye West's album 'The Life Of Pablo', released initially on TIDAL on Feburary 14th, 2016, later released on other streaming platforms.",3:56,"Feb 14, 2016",Feature,Yes,https://open.spotify.com/track/30Zcjs7pgEkmJA1lEbGSWT?si=1aaad87c6dbb4082
Starboy,"Disclosure - Nocturnal (Disclosure V.I.P.)
(feat. The Weeknd) (prod. Disclosure)","Disclosure V.I.P. edit of 'Nocturnal', released to promote it as a single.",6:28,"Feb 16, 2016",Feature,Yes,https://open.spotify.com/track/5nQzA2S3IvhFyujvh4wCwP?si=68fc4e39b39b43a9
Starboy,"Bryson Tiller - Rambo (Last Blood)
(feat. The Weeknd) (prod. Chris King & Syk Sense)","Remix of Bryson Tiller's ""Rambo"". Said to have been released on SoundCloud in 2015. It was later re-released on streaming services in 2020 as track 17 in the deluxe edition of Tiller's album 'Trapsoul'.",3:48,"Mar 30, 2016",Feature,Yes,"Link
https://open.spotify.com/track/62itulOgU4flQFuI7f7JF8?si=88f3882b75d64cbf"
Starboy,"Beyoncé - 6 Inch
(feat. The Weeknd) (prod. BOOTS, Beyoncé, Ben Billions & DannyBoyStyles)",Track 5 on 'Lemonade' by Beyoncé.,4:20,"Apr 23, 2016",Feature,Yes,https://open.spotify.com/track/0pxNyJJiL2zZZ5GgJ4JhsQ?si=bf2a15c2eae3495a
Starboy,"Belly - It's All Love
(feat. Starrah) (prod. Infamous, The ANMLS, DaHeala & DannyBoyStyles)","Opening track off of Belly's album 'Another Day In Paradise', features mainly Starrah but has hidden backing vocals by The Weeknd.",3:53,"May 26, 2016",Other,Yes,https://open.spotify.com/track/6M3WmWreNd0RnyU9K7IAfY?si=269f91695f2346e8
Starboy,"Belly - Might Not (Remix)
(feat. The Weeknd, Yo Gotti & 2 Chainz) (prod. Merlin Watts, DaHeala & Ben Billions)",Remix of Belly's 'Might Not' featuring Yo Gotti & 2 Chainz.,3:57,"Jun 17, 2016",Feature,No,
Starboy,"The Hills (Dimitri Vegas & Like Mike Remix)
(prod. Dimitri Vegas & Like Mike)","Remix of 'The Hills' by Dimitri Vegas & Like Mike, released as one of the free downloads of their 'Summer of Madness' tracks.",3:29,"Aug 9, 2016",Other,No,
Starboy,"Cashmere Cat - Wild Love
(feat. The Weeknd & Francis and The Lights) (prod. benny blanco & Cashmere Cat)","Lead single from Cashmere Cat's debut album '9', becoming track 4 on the album.",3:27,"Aug 26, 2016",Feature,Yes,https://open.spotify.com/track/5vmakI7B19A2L7WBVutTXO?si=a129851329724e46
Starboy,"⭐️ Starboy
(feat. Daft Punk) (prod. Daft Punk, Cirkut, Doc McKinney & The Weeknd)","Released as the lead single for 'Starboy', later becoming track 1 on the album.",3:50,"Sep 21, 2016",Album Track,Yes,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB?si=d97ebbf4e2994c3c
Starboy,"False Alarm
(prod. Cirkut, Mano, Doc McKinney & The Weeknd)","2nd single from 'Starboy' , later becoming track 3 on the album.",3:40,"Sep 29, 2016",Album Track,Yes,https://open.spotify.com/track/4oeaIftdpT3JuZLcCkKmVE?si=76980dbdedab4550
