Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Rodeo,"⭐ Dinosaurus 
(feat. Yung Mazi)","OG Filename [?]: Travis Scott - Dinosaurus_03
One of a few songs played at a Chicago meet-and-greet in March 2015. Quite rough with some mumbling. Leaked as part of a four-pack on May 16, 2016; Travis tweeted a YouTube link to it after Mazi's death.",5:27,,"May 16, 2016",Full - HQ,,KrakenFiles
Rodeo,"Dipped [V1]
[prod. Travis Scott]",LQ reference recorded by Travis through his phone.,,,,N/A,,
Rodeo,"Dipped [V2]
(ref. Gizzle)
[prod. Travis Scott]",Reference track by Gizzle.,,,,N/A,,
Rodeo,"Dipped [V3]
[prod. Travis Scott]","Unfinished throwaway from early 2015, unrelated to ""Looove"". Said to be produced by Travis but seems unlikely. Snippet leaked April 26, 2024; another leaked May 11. A portion of the intro leaked May 14. Finally leaked on July 30, 2025.",2:04,,"Jul 30, 2025",Full - HQ,,KrakenFiles
Rodeo,"⭐ Dis Side [Demo]
[prod. Ging]
(AKA: This Side) ","OG Filename: Travis- This SIde Ref
Early solo version, dated April 22, 2015, featuring some reference vocals, an altered instrumental, and a different outro. Leaked June 13, 2019. Also leaked in acapella.",3:07,"Apr 22, 2015","Jun 13, 2019",Full - HQ,,KrakenFiles
Rodeo,"Don't (Remix)
[prod. Epikh Pro]","Freestyle over the instrumental to Bryson Tiller's ""Don't"". Made in 2015, around the same 'Joyride' sessions that produced ""All Night"", ""Fantom"", and ""Hot Sauce"". Snippet leaked April 5, 2022. Wasn't bounced; the snippet simply contains raw vocals laid over the instrumental.",,,,"Snippet - HQ (Unofficial)
⭐☆☆☆☆",,Pillowcase
Rodeo,"Drunk [Demo 1]
(feat. Young Thug) 
[prod. Allen Ritter]","OG Filename: Young Thug x Travis Scott x Ritter - Drunk_01
Early version dated February 24, 2015, that features different autotune from Travis, as well as extra demo vocals in place of Bieber's verse. Mentioned by Travis in a tweet on February 27, before being previewed the day after and performed live a few times. Leaked June 12, 2015. Originally intended to be released as a loosie based on info from insider skr8up, before being kept for 'Rodeo' after ""Maria"" was added; Reed Bennett (graphic designer who made cover arts for Travis in the past (e.g. ""Blocka La Flame"") and gave info on KTT in 2012-13) tweeted what seemed to be a cover art he was working on before the song was previewed.",4:39,"Feb 24, 2015","Jun 12, 2015",Full - HQ,,Pillowcase
Rodeo,"Drunk [Demo 2]
(ref. Justin Bieber; feat. Young Thug) 
[prod. Allen Ritter]","Version previewed by Justin Bieber in his Clique interview. Transitions differently into Bieber's verse which lacks Thug's adlibs, making Bieber's adlibs sound more prominent. Likely just Bieber's verse and Thug's hook with nothing else bounced (including ""Maria"").",,,,Snippet - LQ,,Pillowcase
Rodeo,"Fireman
(with Chief Keef)","OG Filename: Travis_Chief Keef_Fireman beat
Song recorded on April 14, 2015, the same night as ""Lil' Nigga"" and Keef's ""Nightcrawler"" verse; possibly recorded over the instrumental for Lil Wayne's ""Fireman"", though it's more likely to be a sample.",,"Apr 14, 2015",,N/A,,
Rodeo,"Flying High [Demo]
(feat. Pharrell Williams) 
[prod. Pharrell Williams]","Travis had a version of the track with Pharrell's hook for several months, until Toro y Moi got on it a month or two before release; also has an unfinished second verse.",,,,N/A,,
Rodeo,"Grant To You
[prod. Allen Ritter & Travis Scott]","Recorded in mid-April 2015, and was in consideration for 'Rodeo' up until mid-July 2015.",,,,N/A,,
Rodeo,"Hold That Heat [Demo 1]
[prod. Southside]","In an interview with Lyrical Lemonade, Southside explained that the song originally originated during sessions for ""one of the 'Rodeo' albums"", though all Travis recorded was ""adlibs and cadences"". Southside also said that the song was lost for some time until Travis recovered it from an old hard drive.",,,,N/A,,
Rodeo,"I Can Tell [Demo 1]
[prod. Allen Ritter & FKi 1st]","Mumble reference version; vocals were used to create a fake ""Pressure"" snippet. Features an extra verse and the same hooks as the final version; Travis freestyled them in this demo and kept them. This and all later demos also feature a tweaked instrumental with additional elements.",,"Apr 21, 2015",,N/A,,
Rodeo,"I Can Tell [Demo 2]
[prod. Allen Ritter & FKi 1st]","Completed version with the same vocal take as the final version, but uses different vocal effects; still features the alternate production. Previewed on Snapchat alongside ""Maria"" on April 22, 2015.",,"Apr 22, 2015",,Snippet - LQ,,"Snippet 1 (Pillowcase)

Snippet 2 (Pillowcase)"
Rodeo,"I Can Tell [Demo 3]
[prod. Allen Ritter & FKi 1st]","OG Filename: Travis Scott - I Can Tell_05
Effectively identical to the previous version, but with minor changes. Leaked September 3, 2019.",4:05,"Apr 26, 2015","Sep 3, 2019",Full - HQ,,KrakenFiles
Rodeo,"Joyride [Demo 1]
[prod. Hit-Boy]","Long solo reference by Travis over the first part of the instrumental. Recorded on February 26, 2015, two months before Tinashe touched the song; comments from her in an interview with Billboard suggest that it wasn't originally intended for her. Leaked July 29, 2024.",6:34,"Feb 26, 2015","Jul 29, 2024","Full - HQ (Unofficial)
⭐⭐⭐⭐☆",,Pillowcase
Rodeo,"Joyride [Demo 2]
[prod. Hit-Boy]","Condensed version of the previous demo, creating a bit of a structure. Leaked July 29, 2024.",3:28,"Feb 26, 2015","Jul 29, 2024","Full - HQ (Unofficial)
⭐⭐⭐⭐☆",,Pillowcase
Rodeo,"Joyride [Demo 3]
[prod. Hit-Boy]","The lead vocals from Demo 4 were recorded on February 26, 2015, in one take, over the original instrumental.",,"Feb 26, 2015",,N/A,,
Rodeo,"✨ Joyride [Demo 4]
[prod. Hit-Boy & Allen Ritter]","'Completed' solo version, later shown to Tinashe; features a new verse over the beat-switch, as well as Travis performing both of Tinashe's verses and the hook. Leaked July 29, 2024.",3:17,,"Jul 29, 2024","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,KrakenFiles
Rodeo*,"Tinashe - Joyride [Demo 5] 
(feat. Travis Scott)
[prod. Hit-Boy & Allen Ritter]","Essentially complete version of the song with two Tinashe verses; the final release is pretty much the same thing, minus Travis's parts. Tinashe's extra vocals were recorded in April 2015, but it's unclear exactly when this version was made; the filename for the following demo could imply that they were bounced at the same time. Likely the version that Tinashe intended to drop before losing the song to Rihanna. Leaked September 7, 2016.",3:26,,"Sep 7, 2016",Full - HQ,,Pillowcase
Rodeo,"Joyride [Demo 6]
(feat. Tinashe)
[prod. Hit-Boy & Allen Ritter]","OG Filename: TRAVIS AND TINASHE - JOYRIDE MIX 1 ALT FIRST VERSE
Pretty much identical to the previous version, but Travis now performs the first verse (taken from previous demos). It seems that both artists at this point believed that the song belonged to them; Tinashe noted in an interview with Billboard that she had told Travis she wanted it to be the title track for her album, but Travis clearly thought it was his as he wanted a new hook for it, and ultimately sent it to Rihanna a couple of months later (see Demo 7). Leaked December 9, 2019.",3:24,"Apr 17, 2015","Dec 9, 2019",Full - HQ,,KrakenFiles
Rodeo,"Joyride [Demo 7]
(feat. Tinashe)
[prod. Hit-Boy & Allen Ritter]","OG Filename*: Joyride To Send
Version sent to Rihanna. Identical to the previous demo, but the outro instrumental comes back in at the end after a few seconds of silence. A bounce leaked October 9, 2023.",3:55,,"Oct 9, 2023","Full - HQ (Unofficial)
⭐⭐⭐☆☆",,Pillowcase
Rodeo,"✨ Looove [Demo]
[prod. Pharrell Williams & WondaGurl]
(AKA: Love)","OG Filename: LOVE rough
Early version likely recorded not long after the release of 'DBR'. A LQ snippet was posted to the Tumblr page vlonexx in early September 2014, but it's not known where it originated (possibly SnapChat). Seemingly had to be AI isolated for the 'Utopia' version as the session was likely lost; WondaGurl had to send Travis the song in 2021, which is why it's thought that she may have produced on it. Leaked December 25, 2022.",3:18,,"Dec 25, 2022",Full - HQ,,KrakenFiles
Rodeo,"Man of My City [Demo]
(feat. K CAMP) 
[prod. Metro Boomin & Southside]
(AKA: Carnage, Man in My City)","Unfinished throwaway considered for 'Rodeo' at an early stage. One of a few songs played at a Chicago meet-and-greet in March 2015, but only a snippet of the instrumental was recorded. Later finished with French Montana and Big Sean (and given to the former) during late-stage 'Rodeo' sessions and became ""Man of My City"". Leaked as ""Man in My City""; the name ""Carnage"" comes from KTT insider skr8up. Rumours of a Kanye West version/feature are almost certainly false due to the timeline. Leaked October 8, 2019.",2:31,,"Oct 8, 2019",Full - HQ,,KrakenFiles
Rodeo,"Maria [Demo]
[prod. Ging & Maneesh]",Mumble reference demo.,,"Apr 22, 2015",,N/A,,
Rodeo,"Maria I'm Drunk [Demo 1]
(feat. Young Thug) 
[prod. Ging, Maneesh & Allen Ritter]","OG Filename [?]: Travis Scott - Maria I'm Drunk_03
Early version previewed by Travis on Snapchat alongside ""I Can Tell"" on April 22, 2015. ""Maria"" features a slightly different instrumental and the extra vocals from later versions, as well as an extra line in the intro that was cut. Possibly the version referenced on the April 2015 song progress sheet (see 'Tracklists') since it's from April 23. Noted to have different hooks on ""Maria"", one of which is rough.",,"Apr 22, 2015",,Snippet - LQ,,"Snippet 1 (Pillowcase)

Snippet 2 (Pillowcase)"
Rodeo,"⭐ Maria I'm Drunk [Demo 2]
(feat. Young Thug) 
[prod. Ging, Maneesh & Allen Ritter]","OG Filename: Travis Scott - Maria I'm Drunk_08
Version with an extended ""Maria"" and an extended Travis verse on ""Drunk"" in place of Bieber (more complete version of the verse found in the ""Drunk"" demo). Leaked June 12, 2019. Unedited version leaked April 12, 2025.",6:30,,,Full - HQ,,Pillowcase
Rodeo,"Maria I'm Drunk [Demo 3]
(feat. Young Thug & Justin Bieber) 
[prod. Ging, Maneesh & Allen Ritter]","OG Filename: Travis Scott - MARIA_IM_DRUNK_10
Early version that lacks Travis's verse on ""Drunk"" and has a rougher mix; ""Maria"" is now shortened and appears to have some extra effects at the end. Possibly the version referenced on the July 2015 song progress sheet (see 'Tracklists'). Leaked July 11, 2022.",5:14,,"Jul 11, 2022",Full - HQ,,KrakenFiles
Rodeo,"Maria I'm Drunk [Demo 4]
(feat. Young Thug & Justin Bieber) 
[prod. Ging, Maneesh & Allen Ritter]","OG Filename: Travis Scott - Maria I'm Drunk_11
Near-complete version, but still quite rough. Travis still has rough autotune and a bit of his verse is missing, Bieber's verse is mixed poorly and has a different line, and some of Thug's background vocals sound like they might be a different take. Leaked December 24, 2019.",5:33,,"Dec 24, 2019",Full - HQ,,KrakenFiles
Rodeo,"My Ex Best Friend [V1]
(ref. Gizzle; feat. James Fauntleroy)
[prod. Boi-1da & Travis Scott]
(AKA: 411, 713 / 411, 911 / 411 (My Ex Best Friend))","A Gizzle reference is known to exist, though it's unknown exactly what she wrote.",,,,N/A,,
Rodeo,"My Ex Best Friend [V2]
(feat. James Fauntleroy)
[prod. Boi-1da & Travis Scott]
(AKA: 411, 713 / 411, 911 / 411 (My Ex Best Friend))","Recording of James Fauntleroy's feature from when it was at an earlier stage. Leaked October 7, 2025.",,,,Snippet - HQ,,Pillowcase
Rodeo,"⭐ My Ex Best Friend [V3]
(feat. James Fauntleroy)
[prod. Boi-1da & Travis Scott]
(AKA: 411, 713 / 411, 911 / 411 (My Ex Best Friend))","OG Filename: Travis Scott - 411
Can be seen crossed out of a late-stage tracklist for 'Rodeo'; it was probably cut due to the way that the beat was made, which made it near-impossible to get the multitracks for mixing (Travis chopped up a bounce of the original instrumental to create it). Originally titled ""411"", with a few other titles being in contention (see 'Tracklists'), before ""My Ex Best Friend"" was presumably settled on. Travis posted a snippet on Snapchat on June 13, 2015. Sold by Music Mafia and leaked November 2, 2018.",3:00,,"Nov 2, 2018",Full - HQ,,KrakenFiles
Rodeo,"Naughty [Demo 1]
(add. Metro Boomin)
[prod. Metro Boomin]",Appears on the April 2015 tracklist. Noted to be unfinished. Originally made on the Rodeo Tour; Travis mentioned in an Instagram story that a tour bus wheel was busted during its creation.,,,,N/A,,
Rodeo,"Naughty [Demo 2]
(add. Metro Boomin)
[prod. Metro Boomin]","Finished version that was considered for 'Rodeo' until mid-July 2015. Snippet leaked June 10, 2024. Probably nearly identical to the released version, though the vocals have different effects.",,,,Snippet - HQ,,Pillowcase
Rodeo,"Never Catch Me [Demo 1]
[prod. Sonny Digital, Allen Ritter & WondaGurl]","Presumably solo version previewed in the studio with Fredo. The vocals seem to be different, and it has different hi-hats. Made sometime in December 2014 - January 2015.",,,,Snippet - LQ,,Pillowcase
Rodeo,"Never Catch Me [Demo 2]
(ref. Gizzle)
[prod. Sonny Digital, Allen Ritter & WondaGurl]",Reference track by Gizzle.,,,,N/A,,
Rodeo,"Never Catch Me [Demo 3]
(feat. Tinashe) 
[prod. Sonny Digital, Allen Ritter & WondaGurl]","Early version with an unfinished second verse, an early instrumental, and an extra chorus with Tinashe. Debuted on the 'Rodeo' tour on March 12, 2015, prompting insider skr8up to later state that it was intended to be the intro; this was no longer the case by May 2015 (at the latest), however.",,,,Snippet - LQ,,Pillowcase
Rodeo,"⭐ Never Catch Me [Demo 4]
(feat. Tinashe) 
[prod. Sonny Digital, Allen Ritter, WondaGurl & Jordan Lewis]","OG Filename: Travis and Tinashe - Never Catch Me - Prep #3
Slightly later version, dated April 19, 2015. Features some slight differences in the vocal effects on the hook, and also has reverb on the second verse.  Leaked June 13, 2019.",4:53,"Apr 19, 2015","Jun 13, 2019",Full - HQ,,KrakenFiles
Rodeo,"Never Catch Me [Demo 5]
(feat. Tinashe) 
[prod. Sonny Digital, Allen Ritter, WondaGurl & Jordan Lewis]","OG Filename*: Never Catch Me _07_NEWEST
Later version that fills the open instrumental before the last hook with a rough verse. A 'fake' version leaked August 15, 2020; the file is missing additional production that essentially makes the instrumental sound like a hybrid of the released one and the instrumental from previous demos.",,"May 30, 2015","Aug 15, 2020","Incomplete - HQ (Unofficial)
⭐☆☆☆☆",,KrakenFiles
Rodeo,"Never Catch Me [Demo 6]
(feat. T.I. & Tinashe) 
[prod. Sonny Digital, Allen Ritter, WondaGurl & Jordan Lewis]","T.I. recorded two verses for the song (unclear if some narration was involved), but both went unused and they were probably never bounced. Referenced on the July 2015 song progress sheet (see 'Tracklists').",,,,N/A,,
Rodeo,"New Idea 1
[prod. Metro Boomin, Allen Ritter & Travis Scott]","OG Filename*: METRO_ALLEN_TRAVIS NEW IDEA 1
Throwaway idea from the same session as ""Wine and Hennessy"", produced by Metro Boomin and Allen Ritter. Referred to as ""Marietta"" in the community but never actually given an official title, with the session files being titled ""METRO_ALLEN_TRAVIS NEW IDEA 1"". The full bounce is an hour long, and contains three separate freestyles from Travis; time inbetween these freestyles is spent working on the instrumental. The third freestyle from the session leaked June 28, 2019. The full bounce leaked May 26, 2024. Two files are linked; one file is muted in places and is technically the correct bounce, while the other is unmuted, revealing extra freestyle vocals. The unmuted version features Travis and Metro talking about Justin Bieber recording for ""Drunk"", Metro talking about working with 21 Savage, and Travis criticising the sequencing of Meek Mill's 'Dreams Worth More Than Money', among many other things.",,"Jun 30, 2015","May 26, 2024","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,"Muted Version (Pillowcase)

Unmuted Version (Pillowcase)"
Rodeo,"Nightcrawler [Demo 1]
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]",The song was originally recorded solo over a slightly different instrumental to all later versions.,,"Jan 22, 2015",,N/A,,
Rodeo,"Nightcrawler [Demo 2]
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename: Travis Scott - Nightcrawler_10
Referenced in session notes. Referred to as a ""ruff mix"".",,,,N/A,,
Rodeo,"Nightcrawler [Demo 3]
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename: Nightcrawler - Open for SL
Open-verse version intended for Swae Lee; this is the version that Keef later recorded on.",,,,N/A,,
Rodeo,"Nightcrawler [Demo 4] 
(feat. Chief Keef) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","Early version that sounds slower, with a slightly different instrumental to later versions, and lacks Keef's adlibs, though they were likely added in the same session. Keef recorded his verse on April 14, 2015, in the same session that ""Lil' Nigga"" and ""Fireman*"" were created.",,"Apr 14, 2015",,Snippet - LQ,,Pillowcase
Rodeo,"Nightcrawler [Demo 5]
(feat. Chief Keef) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename: TRAVISSCOTTFTCHIEFKEEFNIGH15
Version dated April 17, 2015, that features extra demo-esque Travis vocals, which are presumably present on all earlier versions, and a darker instrumental. Leaked June 13, 2019.",5:45,"Apr 17, 2015","Jun 13, 2019",Full - HQ,,KrakenFiles
Rodeo,"Nightcrawler [Demo 6]
(feat. Chief Keef) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename*: Travis Scott - Nightcrawler_18
Referenced on the April 2015 song progress sheet (see 'Tracklists').",,,,N/A,,
Rodeo,"Nightcrawler [Demo 7]
(feat. Chief Keef) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename*: Travis Scott - Nightcrawler_19
Referenced on the April 2015 song progress sheet (see 'Tracklists').",,,,N/A,,
Rodeo,"Nightcrawler [Demo 8]
(ref. Swae Lee) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","One of several Swae Lee reference tracks featuring him testing out flows and lyric ideas; his intro came out of chopping this up. Also has the darker instrumental from the other demos. Leaked February 4, 2020.",,"May 13, 2015","Feb 4, 2020","Full - HQ (Unofficial)
⭐⭐☆☆☆",,KrakenFiles
Rodeo,"Nightcrawler [Demo 9]
(feat. Swae Lee) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename: NightcrawlerRaeSremmurdlytrf
Version that has Swae Lee performing the final hook. Likely a test bounce, as it cuts off just before Keef's verse. Travis's first verse was cut by this point; his second verse plays twice.",,"May 13, 2015",,N/A,,
Rodeo,"Nightcrawler [Demo 10]
(feat. Rae Sremmurd & Chief Keef) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename: Travis Scott - Nightcrawler_27
Near-complete version featuring the darker instrumental from previous versions and a verse from Slim Jxmmi; Jxmmi recorded adlibs, but they were left off for some reason. Travis, Swae and Keef have no additional/alternate parts. Leaked September 27, 2022.",5:51,,"Sep 27, 2022",Full - HQ,,KrakenFiles
Rodeo,"Nightcrawler [Demo 11]
(feat. Rae Sremmurd & Chief Keef) 
[prod. Southside, Metro Boomin, TM88 & Allen Ritter]","OG Filename: Travis Scott_Nightcrawler_28
Better mix than the previous version. Leaked November 11, 2019. Renamed to ""Night Call"" after this version.",5:58,"May 24, 2015","Nov 11, 2019",Full - HQ,,KrakenFiles
Rodeo,"✨ Oh My [Demo 1]
[prod. Allen Ritter]","OG Filename: Oh My_03
Early version, dated February 28, 2015, featuring rough vocals and an early instrumental before the sample was replayed by Jordan Lewis. One of a few songs played at a Chicago meet-and-greet in March 2015, and was also played at a couple of shows around the same time. Leaked June 13, 2019.",3:59,"Feb 28, 2015","Jun 13, 2019",Full - HQ,,Pillowcase
Rodeo,"Oh My [Demo 2]
[prod. Allen Ritter]","The finished vocals were recorded over the original instrumental. A bounce leaked April 6, 2024.",,,"Apr 6, 2024","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,KrakenFiles
Rodeo,"Oh My Dis Side [Demo 1]
[prod. Allen Ritter & Ging]","OG Filename*: Travis Scott - Oh My Dis Side_03
Referenced on the April 2015 song progress sheet (see 'Tracklists').",,,,N/A,,
Rodeo,"Oh My Dis Side [Demo 2]
[prod. Allen Ritter & Ging]","OG Filename*: Travis Scott - Oh My Dis Side_06
Referenced on a song progress sheet.",,,,N/A,,
Rodeo,"Oh My Dis Side [Demo 3]
[prod. Allen Ritter, Ging & Jordan Lewis]","OG Filename: Travis Scott - Oh My Dis Side_8.2
Near-complete version without Quavo, dated May 24, 2015. Travis fills in Quavo's lines on ""Oh My"", and ""Dis Side"" has a different outro. Leaked June 13, 2019.",4:34,"May 24, 2015","Jun 13, 2019",Full - HQ,,KrakenFiles
Rodeo,"Oh My Dis Side [Demo 4]
[prod. Allen Ritter, Ging & Jordan Lewis]","OG Filename: Travis Scott - Oh My Dis Side_9
Differences unknown; only the instrumental is known to exist currently.",,,,N/A,,
Rodeo,"Oh My Dis Side [Demo 5]
(add. River Tiber)
[prod. Allen Ritter, Ging, Terrace Martin, Rance & Jordan Lewis]","OG Filename*: Travis Scott - Oh My Dis Side_11
Further along version, referred to as version 11, ready to be mixed. Shares the same vocals as the previous version, but has some additional production that was later either cut or buried deep in the final mix. River Tiber's additional vocals are also now present. Leaked December 9, 2023.",5:06,"May 30, 2015","Dec 9, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐☆",,Pillowcase
Rodeo,"Oh My Dis Side [Demo 6]
(add. River Tiber)
[prod. Allen Ritter, Ging, Terrace Martin, Rance & Jordan Lewis]","Appears to have different production on ""Dis Side"". Teased very briefly by Chase B on June 7, 2015.",,,,Snippet - LQ,,"Snippet 1 (Pillowcase)

Snippet 2 (Pillowcase)"
Rodeo,"OK Alright [Demo]
(feat. ScHoolboy Q, Kacy Hill, SZA & Zonaman) 
[prod. Metro Boomin & Sonny Digital]","Early version that appears on the April 2015 tracklist. ScHoolboy Q is the only mentioned feature, but Kacy Hill had almost certainly recorded by this point; SZA and Zonaman are unconfirmed, but likely.",,,,N/A,,
Rodeo,"On My Vibe [Demo]
[prod. Allen Ritter]","Teased in June 2015. Appears to have a different intro and is possibly solo. The released version sounded unfinished, so it could just be that, minus Lil Duke's parts.",,,,Snippet - LQ,,Pillowcase
Rodeo,"Only 1 [Demo 1]
(ref. Gizzle)
[prod. Metro Boomin]
(AKA: Only One)","Early version of the Metro Boomin song, originally titled ""Only One"". Gizzle is known to have recorded a reference track for Travis.",,,,N/A,,
Rodeo,"Only 1 [Demo 2]
[prod. Metro Boomin]
(AKA: Only One)",Appears on the April 2015 tracklist.,,,,N/A,,
Rodeo,"Only 1 [Demo 3]
[prod. Metro Boomin]
(AKA: Only One)",Slightly later version with a looped intro and new outro. Also referenced on the April 2015 tracklist.,,,,N/A,,
Rodeo,Parade [V1],"Short mumble reference, with the same verse as the leaked version of ""Poet and Parade"". A bounce leaked October 9, 2023. Was always intended to be connected to ""Poet"".",,"Jan 3, 2015","Oct 9, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐☆",,Pillowcase
Rodeo*,Parade [V2],"Open-verse version, supposedly sent to Future. Unclear exactly when this happened; it could have taken place after the 'Rodeo' era, or he could've been considered as a feature. Snippet leaked October 15, 2024.",,,,Snippet - HQ,,Pillowcase
Rodeo,"Piss on Your Grave [Demo 1]
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein & MIKE DEAN]","Initial reference version; has some lyrical ideas that carried through into subsequent versions, but is very rough overall. A bounce leaked October 10, 2023.",,"May 26, 2015","Oct 10, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Rodeo,"Piss on Your Grave [Demo 2]
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein & MIKE DEAN]","OG Filename: Travis Scott - Piss On Your Grave_02
Early version featuring Travis and Kanye mumbling, and a simpler instrumental. Leaked June 13, 2019.",2:04,"May 27, 2015","Jun 13, 2019",Full - HQ,,Pillowcase
Rodeo,"Piss on Your Grave [Demo 3]
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein & MIKE DEAN]","Version that Price used as the basis for his reference track; the lyrics are further along. Never officially bounced, hence why it doesn't fit the naming convention of other versions. A bounce leaked October 10, 2023.",,"May 29, 2015","Oct 10, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Rodeo,"Piss on Your Grave [Demo 4] 
(ref. Price; feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein & MIKE DEAN]","Reference for Travis, performed by Price of Audio Push; he's credited as a writer under the name ""Larry Price"". The raw vocals and adlibs leaked July 16, 2019; an accurate bounce leaked October 20, 2022.",,"May 30, 2015","Oct 20, 2022","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,KrakenFiles
Rodeo,"Piss on Your Grave [Demo 5] 
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein, MIKE DEAN & Travis Scott]","OG Filename: Travis Scott - Piss On Your Grave_03
More complete version dated June 1, 2015; Travis's verse is now finished. Leaked July 27, 2021.",2:05,"Jun 1, 2015","Jul 27, 2015",Full - HQ,,KrakenFiles
Rodeo,"Piss on Your Grave [Demo 6]
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein & MIKE DEAN]","OG Filename: Travis Scott - Piss on Your Grave_03 INST
Open-verse version (no Travis). Leaked July 16, 2019.",2:05,"Jun 2, 2015","Jul 16, 2019",Full - HQ,,KrakenFiles
Rodeo,"Piss on Your Grave [Demo 7]
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein, MIKE DEAN & Travis Scott]","OG Filename: Travis Scott - Piss On Your Grave_04
Almost identical to Demo 5, with minor instrumental differences. Dated June 15, 2015. Leaked July 16, 2019.",2:05,"Jun 15, 2015","Jul 16, 2019",Full - HQ,,KrakenFiles
Rodeo,"Piss on Your Grave [Demo 8]
(feat. Kanye West)
[prod. Kanye West, Charlie Heat, Noah Goldstein, MIKE DEAN, Travis Scott & Darren King]","OG Filename: POYG MD MIX 14_11
Finished version dated August 18, 2015. Almost identical to the iTunes release with the additional effects, but is slightly louder, and has a tiny bit of extra silence at both ends of the track. Leaked December 13, 2022.",2:46,"Aug 18, 2015","Dec 13, 2022",Full - HQ,,KrakenFiles
Rodeo,"Poet [V1]
[prod. Allen Ritter]","Initial one-take mumble reference. Recording began late into the night on January 2, 2015.",,"Jan 2, 2015",,N/A,,
Rodeo,"Poet [V2]
[prod. Allen Ritter]
(AKA: Pour Up)","OG Filename: Pour Up_02
Structured version with finished hooks and a rough verse. Leaked September 4, 2016, though the file had a cut outro; the full thing leaked July 14, 2017.",3:44,"Jan 3, 2015",,Full - HQ,,Pillowcase
Rodeo,"Poet [V3]
[prod. Allen Ritter]","OG Filename: Poet_02
Identical to 'V2', except the file has a tiny, imperceptible portion of silence at the beginning, so it was definitely rebounced and not just renamed. Leaked April 26, 2024. The song was titled ""Pour Up"" for around two minutes.",3:44,"Jan 3, 2015","Apr 26, 2024",Full - HQ,,Pillowcase
Rodeo,"Poet [V4]
[prod. Allen Ritter]
(AKA: Poet It)","OG Filename: poet it 4
Later version with different effects on the hook and verse, and a shorter outro. Leaked October 9, 2023.",2:40,"Jan 4, 2015","Oct 9, 2023",Full - HQ,,".mp3 (Pillowcase)

.wav (Pillowcase)"
Rodeo,"Poet [V5]
(add. ???)
[prod. Allen Ritter]","Same as 'V4', but with some additional background vocals from an unknown male singer. A bounce leaked October 10, 2023; a fully accurate bounce leaked December 9, 2023.",,"Jan 4, 2015",,"Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Rodeo,"Poet [V6]
(ref. / feat. Bibi Bourelly)
[prod. Allen Ritter]","Same as 'V4', but with an intro from Bibi Bourelly. Unclear if it is intended as a reference or not, and, if so, who it is for; the lyrics would fit Travis, but the delivery doesn't. A bounce leaked October 9, 2023.",,"Jan 4, 2015","Oct 9, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Rodeo,"Poet [V7]
[prod. Allen Ritter]","Last reference version before the final vocals were recorded. Uses the first hook from ""poet it 4"" before transitioning into ""Poet_02""; likely done so that both versions of the hook could be referenced. A bounce leaked December 9, 2023.",2:56,,"Dec 9, 2023",Full - HQ (Unofficial),,Pillowcase
Rodeo,"Poet and Parade [V1]
(ref. Gizzle)
[prod. Allen Ritter]","First known version connected with ""Parade"", with reference verses on both parts from Gizzle. A bounce leaked April 6, 2024.",,"Jan 10, 2015","Apr 6, 2024","Full - HQ (Unofficial)
⭐⭐⭐⭐☆",,Pillowcase
