Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
Drip Harder,"Paris Shadows - Po’ed Up
(feat. Gunna) (prod. MarzBeats95)",,2:43,"Apr 4, 2018",Feature,Yes,https://open.spotify.com/track/6mdMz0aTPcP4xPz4DOsp0W?si=8cebe0d1cc19416d
Drip Harder,"Sold Out Dates
(feat. Lil Baby) (prod. Turbo & Ghetto Guitar)",,2:46,"Apr 17, 2018",Single,Yes,https://open.spotify.com/track/55WLWX71YkHt2tSucNIf1g?si=71df4a792cf74a96
Drip Harder,"Lil Baby & Gunna - Off White VLONE
(feat. Lil Durk & NAV) (prod. Turbo)",Track 1 on Drip Harder.,3:07,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/6PoKfDY78ih5OveWirggRX?si=dbc141e0abd44254
Drip Harder,"Lil Baby & Gunna - Business Is Business
(prod. Taz Taylor, DT & Turbo)",Track 2 on Drip Harder.,2:42,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/7roKDmJDOzkpfGpUQJ5EnL?si=c4121cb674074a33
Drip Harder,"Lil Baby & Gunna - Belly
(prod. Ghetto Guitar & Turbo)",Track 3 on Drip Harder.,3:11,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/1yQvL8SzbF5JCroRKk9F07?si=d8d6b31e5f1f4bdb
Drip Harder,"Lil Baby - Deep End
(prod. Loso & Quay Global)",Track 4 on Drip Harder.,2:54,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/16QjPRt5HYK0dnLGmGRCvf?si=3ee2dbed50544fcf
Drip Harder,"World Is Yours
(prod. BRackz & Wheezy)",Track 5 on Drip Harder.,2:37,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/0p0jvYdazuWBMC8QacxpUH?si=cd2233f62ddc4a13
Drip Harder,"Lil Baby & Gunna - Underdog
(prod. Wheezy, RamyOnTheBeat, Mattazik Muzik, Turbo & June The Genius)",Track 6 on Drip Harder.,3:31,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/2Am26UXisQ91vBLYdqd7Pa?si=ddfb80b4c52043a6
Drip Harder,"Lil Baby & Gunna - I Am
(prod. Quay Global)",Track 7 on Drip Harder.,2:25,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/3F57PtOdqRpD6euFYqtKXX?si=6a3a7f1f837a4a7f
Drip Harder,"Lil Baby & Gunna - Seals Pills
(prod. Yung Jetpacc)",Track 8 on Drip Harder.,2:56,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/7HLglWbzDheHZ3VZUbxGLC?si=4bd6393e16b645c2
Drip Harder,"Lil Baby & Gunna - My Jeans
(feat. Young Thug) (prod. Wheezy & Turbo)",Track 9 on Drip Harder.,3:16,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/4T7cJdrTRqOBESPYfvfj2x?si=31d56c6a71d141b7
Drip Harder,"Style Stealer
(prod. Turbo & Ging)",Track 10 on Drip Harder.,3:05,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/1jzOG0T6JjvaOoHgzl91Nd?si=472fe8c22c0344b3
Drip Harder,"Lil Baby - Close Friends
(prod. Turbo)",Track 11 on Drip Harder.,3:23,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A?si=d6273ad5ca3e4835
Drip Harder,"Lil Baby & Gunna - Drip Too Hard
(prod. Turbo)",Track 12 on Drip Harder.,2:25,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE?si=4c7c0715cf75443b
Drip Harder,"Lil Baby, Gunna & Drake - Never Recover
(prod. Tay Keith & Turbo)",Track 13 on Drip Harder.,3:14,"Oct 5, 2018",Mixtape Track,Yes,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ?si=584e8afd6efc4bf0
"16 Album Tracks
0 Single
1 Feature
0 Production
0 Other",Drip or Drown 2,"(2/2/2018) (Gunna releases Drip Season 3)
(10/5/2018) (Gunna & Lil Baby release Drip Harder)",,,Other,,
Drip or Drown 2,"FDW BayBay - No Cappin At All
(feat. Gunna)",Originally premiered via DJ Redfx & DJ Dirty Mango a year before officially releasing on streaming services.,3:12,"Feb 16, 2019",Feature,Yes,https://open.spotify.com/track/0G6JkaI7wwxEuiJrE7njvp?si=8783a65b97cc4811
Drip or Drown 2,"Wit It
(prod. Wheezy)",Track 1 on Drip or Drown 2.,2:19,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/1unFtbwcAnSGgYPmp52vc0?si=751d39c62c9647f1
Drip or Drown 2,"Outstanding
(prod. Ghetto Guitar & Turbo)",Track 2 on Drip or Drown 2.,3:00,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/76PwajqH3ej4hnk9tgaJpp?si=456c07845f4c4d8b
Drip or Drown 2,"One Call
(prod. Ghetto Guitar & Turbo & Yung Jetpacc)",Track 3 on Drip or Drown 2.,3:15,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/3pq5dd3Hwg2uJ3d63v9YRx?si=8ef417b9d9064fa9
Drip or Drown 2,"Cash War
(prod. Wheezy)",Track 4 on Drip or Drown 2.,3:15,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/42vD3VJBNhxLQ1SWmryw8C?si=374183bc82384331
Drip or Drown 2,"Richard Millie Plain
(prod. Ghetto Guitar & Turbo)",Track 5 on Drip or Drown 2.,3:20,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/14PWHDV87nXiSuClZDsEYC?si=d4b5eaf5ffb5409a
Drip or Drown 2,"Yao Ming
(prod. Wheezy & Turbo)",Track 6 on Drip or Drown 2.,2:29,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/5bWYPkdp7tPbp1dhE9AX43?si=92ed8101c4584164
Drip or Drown 2,"Idk Why
(prod. Wheezy)",Track 7 on Drip or Drown 2.,3:19,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/06S7iIXT8ZVAcVK6l1iXvx?si=966be73b4bde4c9f
Drip or Drown 2,"Derek Fisher
(feat. Lil Baby) (prod. Turbo & TrellGotWings)",Track 8 on Drip or Drown 2.,3:09,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/0mOp9tWdCRHfYwwVaO8ezw?si=97678c6d771f4185
Drip or Drown 2,"Baby Birkin
(prod. Wheezy & BRackz)",Track 9 on Drip or Drown 2.,3:01,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg?si=f15024b992484c30
Drip or Drown 2,"Speed It Up
(prod. Turbo)",Track 10 on Drip or Drown 2.,2:59,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/6PfI6EeLNiNGVAVg11nv7D?si=84e5f244c71f44c6
Drip or Drown 2,"3 Headed Snake
(feat. Young Thug) (prod. Wheezy & Turbo)",Track 11 on Drip or Drown 2.,4:01,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/2OaKHGvIxoOzIYjyMsxcT8?si=059aaafa44094280
Drip or Drown 2,"Big Shot
(prod. Ghetto Guitar & Turbo)",Track 12 on Drip or Drown 2.,2:57,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/3QLvGx3PNgsyIjJOyIcuGh?si=996d7e7d0528410c
Drip or Drown 2,"On A Mountain
(prod. TBA & Turbo)",Track 13 on Drip or Drown 2.,2:55,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/79Dpa6xXRNsXzMueN8BvAg?si=168e33f233394fd9
Drip or Drown 2,"Out The Hood
(prod. Morgan Matthews & Turbo & Aviator Keyyz)",Track 14 on Drip or Drown 2.,2:35,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/3OGGzDmPU14szwANX5tbbn?si=4be7624445f04fea
Drip or Drown 2,"Same Yung Nigga
(feat. Playboi Carti) (prod. Wheezy & Turbo)",Track 15 on Drip or Drown 2.,3:00,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/1q9jq5X5vwmewjOa2mHtQ1?si=0fc50ef945e64140
Drip or Drown 2,"Who You Foolin
(prod. Wheezy)",Track 16 on Drip or Drown 2.,2:31,"Feb 22, 2019",Album Track,Yes,https://open.spotify.com/track/7KVPsVMOK3NL7subwJ0dZj?si=471c0c50507c4ae2
"18 Album Tracks
0 Single
3 Feature
0 Production
0 Other",WUNNA,"(2/22/2019) (Gunna releases Drip or Drown 2)
(5/22/2020) (Gunna releases WUNNA)",,,Other,,
WUNNA,"UnoTheActivist - I Can't 4Get
(with Gunna) (prod. Ghetto Guitar & Turbo)","Officially released as track 33 on ""Deadication 2: Lost Files"" via UnoTheActivist.",2:45,"Jan 9, 2020",Feature,Yes,https://open.spotify.com/track/4ZEcam9z6n3LJ71GeQHVwl?si=e0d1b4e17f574357
WUNNA,"UnoTheActivist - Ice Age
(with Gunna) (prod. Turbo)","Officially released as track 34 on ""Deadication 2: Lost Files"" via UnoTheActivist.",2:49,"Jan 9, 2020",Feature,Yes,https://open.spotify.com/track/6zhHd0EqefPR5ukL6z5XsK?si=0bf4cc16e4514026
WUNNA,"ARGENTINA
(prod. Frankie Bash, Morgan O’Connor & Wheezy)",Track 1 on WUNNA.,2:29,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/4LkEHc33eXcXFQNwxruw7W?si=c784072691d542df
WUNNA,"GIMMICK
(prod. Hitmaka Millz, Aviator Keyyz & Wheezy)",Track 2 on WUNNA.,2:08,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/3IaxObCWKEaGtIT78GsEpP?si=20119a005dba448b
WUNNA,"MOTW
(prod. Outtatown & Wheezy)",Track 3 on WUNNA.,2:32,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/0JZUiKHoEDpsLvXfeqbZxV?si=52f1a9c6c7f64853
WUNNA,"FEIGNING
(prod. Grayson Beats & Tay Keith)",Track 4 on WUNNA.,2:45,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/7qaoXmlsSrndaQeDRPpOeW?si=3af801f011ba4eaf
WUNNA,"DOLLAZ ON MY HEAD
(feat. Young Thug) (prod. Mike WiLL Made-It & Myles Harris)",Track 5 on WUNNA.,3:17,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG?si=98a9f4af1e17408d
WUNNA,"ADDY
(feat. Nechie) (prod. Taurus & Turbo)",Track 6 on WUNNA.,2:59,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/3SGgeDQ3cAuNSFb03PjXtv?si=6975307836934e5c
WUNNA,"SKY BOX
(prod. Taurus)",Track 7 on WUNNA.,2:58,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG?si=3b55ffe0fce443ac
WUNNA,"WUNNA
(prod. Turbo)",Track 8 on WUNNA.,2:38,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF?si=98ff270559734a72
WUNNA,"BLINDFOLD
(feat. Lil Baby) (prod. Wheezy)",Track 9 on WUNNA.,2:34,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/02mYw61RoS1vXvkD9Q5dpN?si=091ec051a1d84a9c
WUNNA,"ROCKSTAR BIKERS & CHAINS
(prod. Wheezy)",Track 10 on WUNNA.,2:09,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/2UrPiYObE8itBR1U44Zu3A?si=f902049b766d49eb
WUNNA,"MET GALA
(prod. Jackson Romain, Bobby Raps & Wheezy)",Track 11 on WUNNA.,2:29,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM?si=8986b64c1a27458d
WUNNA,"NASTY GIRL / ON CAMERA
(prod. Thank You Fizzle, Taurus & Wheezy)",Track 12 on WUNNA.,3:50,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D?si=aec975780948470f
WUNNA,"COOLER THAN A BITCH
(feat. Roddy Ricch) (prod. Dunk Rock & TrePounds)",Track 13 on WUNNA.,3:17,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw?si=30312d878d784522
WUNNA,"I'M ON SOME
(prod. Turbo & Wheezy)",Track 14 on WUNNA.,2:23,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/1rBAQ9WFPubGtpqBbdCMDz?si=5319b2dddb7f42fb
WUNNA,"TOP FLOOR
(feat. Travis Scott) (prod. Turbo & Wheezy)",Track 15 on WUNNA.,2:49,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/4YhJ3a6kBPGJWX4Ek77sDd?si=eba7a66a9a914305
WUNNA,"DON'T PLAY AROUND
(prod. Outtatown & Aviator Keyyz)",Track 16 on WUNNA.,3:10,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/7absBydFPWOevc81uVmFRv?si=4f61425769964603
WUNNA,"DO BETTER
(prod. Psymun, Jasper Harris & Wheezy)",Track 17 on WUNNA.,2:32,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/03o9Cj2S5T56GeV9SeZNt0?si=a992f5ee7a4d4e08
WUNNA,"FAR
(feat. Young Thug) (prod. Turbo)",Track 18 on WUNNA.,2:59,"May 22, 2020",Album Track,Yes,https://open.spotify.com/track/0X6FcOUpLvpgRRCZNu9uYN?si=0d720dc6dadf4bd0
WUNNA,"WooDaRealest - Tracchawk
(feat. Bvty, Fliz Major, & Gunna) (prod. Chi Chi & Nashi)","Released to WooDaRealest's album ""No Validation"" on June 11, 2022.",3:38,"Jun 11, 2022",Feature,Yes,\https://open.spotify.com/track/2y2fpabA88wyvBVp8Fx57f
"8 Album Tracks
0 Single
0 Feature
0 Production
0 Other",WUNNA (Deluxe),"(5/22/2020) (Gunna releases WUNNA)
(7/24/2020) (Gunna releases the deluxe to WUNNA)",,,Other,,
WUNNA (Deluxe),"200 FOR LUNCH
(prod. Taurus)",Track 1 on the deluxe version of WUNNA.,2:29,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/6SpBKyfn9BnvnoQbUGPlYM?si=1db57daeb4d04939
WUNNA (Deluxe),"WUNNA FLO
(feat. Yak Gotti) (prod. Young Twix)",Track 3 on the deluxe version of WUNNA.,2:57,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/7uZXXMz8td5gRf75oupj9B?si=90c323ca1ee449e2
WUNNA (Deluxe),"STREET SWEEPER
(feat. Future) (prod. THE PLAYMAKERS, Turbo & Kenny Stuntin)",Track 6 on the deluxe version of WUNNA.,3:12,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/3pjzb1lnMOJbWbghMGSp23?si=df968cb4950b4165
WUNNA (Deluxe),"ONE WATCH
(feat. Young Thug) (prod. Pi'erre Bourne)",Track 8 on the deluxe version of WUNNA.,3:55,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/60XGm1Hmyx7UliCAYjiCd8?si=0627315836b447cb
WUNNA (Deluxe),"SUN CAME OUT
(prod. Taurus)",Track 10 on the deluxe version of WUNNA.,2:16,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/4vCxUFx6YwGoqICQK8DmiM?si=65ccad17a7874a0f
WUNNA (Deluxe),"DIRTY DIANA
(prod. Alex Lustig, Taurus & Aviator Keyyz)",Track 13 on the deluxe version of WUNNA.,2:09,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/2sslt79Mt6xtu8nspYgIcB?si=8896162251ab4c29
WUNNA (Deluxe),"NOTHING 4 FREE
(feat. NAV) (prod. Pro Logic, Rex Kudo & Heavy Mellow)",Track 14 on the deluxe version of WUNNA.,2:45,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/1HWTHOiN3mzsebJBrtAPbQ?si=8784b80f571f45f9
WUNNA (Deluxe),"RELENTLESS
(feat. Lil Uzi Vert) (prod. OZ, Nik D & Wheezy)",Track 23 on the deluxe version of WUNNA.,2:48,"Jul 24, 2020",Album Track,Yes,https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz?si=59207536f4184bcd
"31 Album Tracks
1 Single
4 Feature
0 Production
1 Other","Slime Language 2
(Collaboration with Young Stoner Life & Young Thug)","(7/24/2020) (Gunna releases the deluxe to WUNNA)
(4/16/2021) (Young Stoner Life releases Slime Language 2)",,,Other,,
Slime Language 2,"Yung Booke, Bighead & Gunna - Put That Shit On
(prod. Bighead, Alex Loyalty, Jake Mark & Manzo)","Single by Yung Booke, Bighead, and Gunna.",3:37,"Dec 11, 2020",Single,Yes,https://open.spotify.com/track/1jfavg5uCWoyVzJX2JQtib?si=40da8c0ce7e245c2
Slime Language 2,"Internet Money, Anuel AA & Gunna - Lemonade (Latin Remix)
(feat. Dont Toliver & NAV) (prod. Alec Wigdahl, E-Trou, Nick Mira, Pharaoh Vice & Taz Taylor)","Latin Anuel AA remix of ""Lemonade"" by Internet Money and Gunna featuring Don Toliver and Lil Uzi Vert.",4:38,"Nov 20, 2020",Other,Yes,https://open.spotify.com/track/5TlsFNfXQPjGsak0wii3WH?si=74ce16b3b643400e
Slime Language 2,"Young Stoner Life - Take It to Trial
(with Young Thug & Gunna) (feat. Yak Gotti) (prod. SMPLGTWY, 2Epik & Wheezy)",Lead single for Slime Language 2. Track 16 on the album.,2:50,"Nov 27, 2020",Album Track,Yes,https://open.spotify.com/track/2LRYaXXxkMrvSFyaSZHMPs?si=6518890562444b69
Slime Language 2,"Felipe Da Don - Sticky
(feat. Lil Baby & Gunna) (prod. Michael Keyz)",Single by Felipe Da Don featuring Lil Baby and Gunna.,2:35,"Dec 17, 2020",Feature,Yes,https://open.spotify.com/track/5gSNAVT1fE7YHqdPQCZKTY?si=dc1fdab2300441d0
Slime Language 2,"Charlie Sloth - Get It
(feat. Gunna, Abra Cadabra & Kalvyn Colt) (prod. Charlie Sloth)",,3:41,"Jan 21, 2021",Feature,Yes,https://open.spotify.com/track/2nPqkrxKkDu71sYiHDFPjn?si=4a7df864339b4d8c
Slime Language 2,"Nechie - Stackin It
(with Gunna) (prod. Turbo & Wheezy)",Seen on an early tracklist for WUNNA.,3:37,"Jan 29, 2021",Feature,Yes,https://open.spotify.com/track/65lZP119Ox316suaB4Rdx5?si=460c945f0cac4c90
Slime Language 2,"Young Stoner Life - GFU
(with Yak Gotti & Sheck Wes) (feat. Yung Kayo) (prod. Taurus)",Second single for Slime Language 2. Track 18 on the album. Neither Young Thug nor Gunna are featured.,2:45,"Jan 29, 2021",Album Track,Yes,https://open.spotify.com/track/7qS7KuJXDGaz02j7fbdRJW?si=f21f8f9f323048b5
Slime Language 2,"Young Stoner Life - That Go!
(with Young Thug & Meek Mill) (feat. T-Shyne) (prod. Nick Papz & Yung Talent)",Third single for Slime Language 2. Track 22 on the album. Gunna is not featured.,3:46,"Feb 12, 2021",Album Track,Yes,https://open.spotify.com/track/6rUmUJ2drFemHTH73bFAKQ?si=687a313ecd9f4c03
Slime Language 2,"Tyla Yaweh - All the Smoke [Elias Remix]
(feat. Elias, Gunna & Wiz Khalifa) (prod. Hitmaka, Chrishan, Benjamin Lasnier & LukasBL)","Elias remix of ""All the Smoke"" by Tyla Yaweh, Elias and Gunna featuring Wiz Khalifa.",4:24,"Feb 26, 2021",Feature,Yes,https://open.spotify.com/track/1KP448EPO76rDoht7vVA2g?si=1e1cacf8b91e413f
Slime Language 2,"Young Stoner Life - Slatty
(with Young Thug & Gunna) (feat. Lil Duke & Yak Gotti) (prod. Gunboi, PVLACE & Southside)",Track 1 on Slime Language 2.,4:50,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/0ky8syPEVEfD7qCxMTW49X?si=c08d246730f24fbf
Slime Language 2,"Young Stoner Life - Ski
(with Young Thug & Gunna) (prod. BabyWave, Outtatown & Wheezy)",Track 2 on Slime Language 2.,2:32,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/6755DFiZ7CWe2WMdTGW5C1?si=11b7ecf55bf245ff
Slime Language 2,"Young Stoner Life - Diamonds Dancing
(with Young Thug & Gunna) (feat. Travis Scott) (prod. Turbo)",Track 3 on Slime Language 2.,4:02,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/7uZqvqXzzYMKrexKxdcGmd?si=187f0e6dbfe94448
Slime Language 2,"Young Stoner Life - Solid
(with Young Thug & Gunna) (feat. Drake) (prod. Foreign Teck, Elyas, Wheezy & OZ)",Track 4 on Slime Language 2.,3:55,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd?si=d27eb6da0b2e4eea
Slime Language 2,"Young Stoner Life - Came and Saw
(with Young Thug) (feat. Rowdy Rebel) (prod. Nik D, OZ & Wheezy)",Track 5 on Slime Language 2. Does not feature Gunna.,2:54,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/3GkEnNf2RWmdwkA2FfjQ3g?si=320850237fd0456b
Slime Language 2,"Young Stoner Life - Paid the Fine
(with Young Thug & Gunna) (feat. Lil Baby & YTB Trench) (prod. Sean Momberger & Wheezy)",Track 6 on Slime Language 2.,3:21,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/0GqaZ1L5KAXMNngAZbGvLf
Slime Language 2,"Young Stoner Life - Proud of You
(with Young Thug) (feat. Lil Uzi Vert & Yung Kayo) (prod. Bugz Ronin)",Track 7 on Slime Language 2. Does not feature Gunna.,3:31,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/16eZmQoeajKH8G2nPe2chk?si=9b6ffc1ed94e4557
Slime Language 2,"Young Stoner Life - Real
(with Young Thug) (feat. Unfoonk) (prod. RichieTheGod & Jai Beats)",Track 8 on Slime Language 2. Does not feature Gunna.,3:13,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/3kv3JzZg7Jq7vHmnMSYQ0r?si=13fc6d70aca3468c
Slime Language 2,"Young Stoner Life - I Like
(feat. Karlae & Coi Leray) (prod. Luke Crowder, SK808 & C Gutta)",Track 9 on Slime Language 2. Does not feature Gunna.,3:09,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/1OuwfVcdn99T9SPBHaVTNn?si=986224a7f4104efe
Slime Language 2,"Young Stoner Life - Warrior
(feat. T-Shyne, Lil Keed & Big Sean) (prod. Nest & Rok)",Track 10 on Slime Language 2. Does not feature Gunna.,3:38,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/6FA0vuJEewEY8EZ8ldzMR7?si=897463aedc5d4e65
Slime Language 2,"Young Stoner Life - Pots N Pans
(feat. Lil Duke & NAV) (prod. CuBeatz & Chase Davis)",Track 11 on Slime Language 2. Does not feature Gunna.,3:13,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/17aAxnrJARm39LVoaaT97J?si=a697eaa2a57b459b
Slime Language 2,"Young Stoner Life - WokStar
(feat. Strick & Skepta) (prod. Slime Castro, Sluzyyy, Atake, OSIRIS & Louis-Émile Vromet)",Track 12 on Slime Language 2. Does not feature Gunna.,3:01,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/3qszL96xkQJVNyHb7px8li?si=882fd513769f48cf
Slime Language 2,"Young Stoner Life - Superstar
(with Young Thug) (feat. Future) (prod. Nils & Wheezy)",Track 13 on Slime Language 2. Does not feature Gunna.,2:29,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/2RnpmGmVsvCBCb0d74O2N6?si=af8d893c8fb74954
Slime Language 2,"Young Stoner Life - Came Out
(with Gunna) (feat. Lil Keed) (prod. ​star boy, Outtatown, BabyWave & Wheezy)",Track 14 on Slime Language 2.,3:11,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/0DVIjaENXsZIVNVJGbUIGt?si=4c30d4ba005d4d99
Slime Language 2,"Young Stoner Life - Really Be Slime
(feat. YNW Melly, Bslime & FN DaDealer) (prod. 17OnDaTrack & D-Roc)",Track 15 on Slime Language 2. Does not feature Gunna.,3:03,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/7BjDcHQ6aKuVDjfiNFzk3I?si=8db321edef5a4f9e
Slime Language 2,"Young Stoner Life - Trance
(feat. Karlae & Yung Bleu) (prod. Dez Wright & Trappin N London)",Track 17 on Slime Language 2. Does not feature Gunna.,3:16,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/1DL8sQcR4hUsaSisoFnQkR?si=48fdad3c861f45af
Slime Language 2,"Young Stoner Life - Moon Man
(with Young Thug) (feat. Strick & Kid Cudi) (prod. Dot Da Genius, Har2Nok, BRYVN & Neenyo)",Track 19 on Slime Language 2. Does not feature Gunna.,3:20,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/5hTVyxGfOKyBYhY8fgIIzT?si=0a51269664b24875
Slime Language 2,"Young Stoner Life - Como Te Llama
(feat. HiDoraah) (prod. Shaan Singh & Skeyez)",Track 20 on Slime Language 2. Does not feature Gunna.,4:01,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/76LmOHe1Fbd9m9wAWt2Dbs?si=540ee0a4b1614aa4
Slime Language 2,"Young Stoner Life - Reckless
(feat. Dolly White) (prod. WaveMakers, Wavy-n, Tyron808 & Kayne)",Track 21 on Slime Language 2. Does not feature Gunna.,1:32,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/2a5yh680ceSNKwqC1pnr5s?si=86ce3da644994a63
Slime Language 2,"Young Stoner Life - My City Remix
(with Young Thug) (feat. YTB Trench) (prod. RNE LM)",Track 23 on Slime Language 2. Does not feature Gunna.,3:51,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/7cUUMazsBo0UWky3LdUXZI?si=3cf20d528fd74f0c
Slime Language 2,"Young Stoner Life - Slam the Door
(with Young Thug & Gunna) (prod. Dez Wright & Wheezy)",Track 1 on Slime Language 2 (Deluxe).,3:08,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/07Vwzgzl5dRyU7AMpJbIE3?si=5634b71fa2d54358
Slime Language 2,"Young Stoner Life - Litty
(with Young Thug) (feat. DaBaby) (prod. Blanco, Aresh Banaji, Bainz & Alex Ghenea)",Track 2 on Slime Language 2 (Deluxe). Does not feature Gunna.,3:36,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/2Zza7LeJBNz3R2xprlfrFS?si=7b1a801e5a734c90
Slime Language 2,"Young Stoner Life - No Surprise
(with Young Thug) (feat. Don Toliver & Bslime) (prod. Hitmaka Millz, London Cyr, FWDSLXSH, Alex Lustig & Wheezy)",Track 3 on Slime Language 2 (Deluxe). Does not feature Gunna.,3:45,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/5yjcHfRu0LWD9XpvWabQGj?si=9ec739a399eb4f5a
Slime Language 2,"Young Stoner Life - Mil in Vegas
(with Young Thug) (feat. NAV) (prod. Outtatown & Wheezy)",Track 4 on Slime Language 2 (Deluxe). Does not feature Gunna.,2:51,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/7hCVWrRyGPNsjrwfgXCO3u?si=29f2f5dfcdb344ab
Slime Language 2,"Young Stoner Life - Explosion
(with Gunna) (feat. Yak Gotti & FN DaDealer) (prod. Turbo)",Track 5 on Slime Language 2 (Deluxe).,2:34,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/0SRLuNuokXllJdy0bLC5BI?si=6aa996f371c44ea8
Slime Language 2,"Young Stoner Life - Yessirski
(feat. MEGO) (prod. Slice)",Track 6 on Slime Language 2 (Deluxe). Does not feature Gunna or Young Thug.,1:28,"Apr 16, 2021",Album Track,Yes,https://open.spotify.com/track/7MQmvvbYpEXvLe8tPlvGxv?si=63915cf326a04496
