Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2025,,she / her / black bitch,Main Song,"Main Song
Alemeda x Doechii - Beat A Bitch Up",$150,"Jun 18, 2025","June 28, 2025",Blind,Completed,
2025,,Debut Album [V2],Main Song,"Main Song
🏆 Get Right
 🏆 Pop

(Only Get Right forceleaked, pop still unleaked. Get right was reworked and played at LV show a month later.)",$200,"May 15, 2025","May 18, 2025",Normal,Force Leaked,
2025,,Debut Album [V1],Main Song,"Main Song
COCOA

Bonuses
The Pyramid [Demo]
Wait [OG, additonal verse]

goated by Gabriel and Elena",$350,"May 6, 2025","May 8, 2025",Normal,Completed,
2025,,Alligator Bites Never Heal,Main Song,"Main Song
🏆 Peach Rings
24
Cough Drops

Bonuses
🏆 Fireflies [Demo]
Cough Drops alt mix & prod
GTFO [OG] (surprise bonus)

goated by stewiepickle0, RunAw & Trash",$450,"Apr 23, 2025","Apr 30, 2025",Bundle,Completed,
2025,,Bra-Less,Main Song,"Main Song
Blind Aggressive",$150,"Apr 13, 2025","Apr 17, 2025",Group PB,Completed,
Unknown,,,hi,hi,,,,,,
