Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
NDA,"HXG - MOLD*
(prod. F1LTHY)","Snippet previewed in HXG Hub Stage on May 1, 2026.",N/A,N/A,"May 1, 2026",Snippet,Low Quality,https://lastshare.org/s/QdgsWWxS1yk2FIx
NDA,"⭐ HXG - Bounce Out
(with Trippie Redd & Rob49)","OG Filename: HXG x Rob49 x Trippie Redd - Bounce Out - 12.09.25 (TC)
Snippet previewed on February 11th, 2026. Leaked randomly in HXG Hub on April 28th, 2026. ""TC"" is Tommy Comet, who engineered the song, as seen in the metadata.",3:12,"Dec 9, 2025","Apr 28, 2026",OG File,CD Quality,https://pillows.su/f/7cb8a3029de33218f4aa8a8088d1bc3d
NDA,Let's Have Some Sex*,"The song was previewed April 26, 2026 via hnrzhunter Instagram story.",N/A,N/A,"Apr 26, 2026",Snippet,Low Quality,
MANSION MUSIK [V1],"✨ Heads Up [V2]
(prod. The Audibles)
(Pedestal)","OG Filename: 1. Heads Up
The snippet surfaced on February 20, 2024. This song appeared as Track 1 on an early version of A Love Letter To You 5, confirmed by @crucifythekid as a 3 minute and 3 verse song. The next snippet was on December 17, 2024. Harold confirmed on Twitter that Trippie's team bought Poo Bear and The Audibles song ""Heads Up"" as a reference track to make it a song, being Heads Up. The chorus is somewhat different. A new short snippet surfaced from @CrucifytheKid__. The song was then previewed again on March 6, 2026 via Stamper with the caption ”GOD’S GIFT” 6.?.26."" The song then leaked on April 3, 2026 via Stamper on his project ""God's Gift"" as track 1. The OG File then leaked via Tookin on April 20, 2026.",3:33,"Oct 31, 2022","Apr 20, 2026",OG File,High Quality,https://pillows.su/f/32575160ee8e15d7103e9c05fa9c1c83
NDA,"Givenchy Water*
(prod. Rosen Beatz)","The song was first previewed April 16, 2026 on Ryan Garcia's                 Kick livestream.",N/A,N/A,"Apr 16, 2026",Partial,Low Quality,
NDA,"IDC*
(feat. Tezzus) (prod. Chopsquad DJ & Hitmaka)","The song was previewed April 15, 2026 by Tezzus.",N/A,N/A,"Apr 15, 2026",Partial,Low Quality,
NDA,"Tezzus - Party At Night*
(feat. Trippie Redd) (prod. Rosen Beatz)","The song was previewed April 15, 2026 in full by Tezzus.",N/A,N/A,"Apr 15, 2026",Full,Low Quality,
A Love Letter To You 5 [V2],"✨ In The Mirror [V3]
(feat. Teezo Touchdown)
(Hard To Survive)","OG Filename: In The MIrror_REF3
The snippet surfaced on November 5, 2024. The feature was confirmed to be Teezo Touchdown with a new snippet of the song, showcasing Teezo's vocals, on August 19, 2025, as a bonus of the blind Trippie X ??? GB. The song then leaked on April 3, 2026 via Stamper on his project ""God's Gift"" as track 5. Unrelated to the other ""In The Mirror"". The OG File leaked on April 13, 2026, via MudBoys.",2:15,2023,"Apr 13, 2026",OG File,CD Quality,https://pillows.su/f/20867dde1bfa2a370652f3c7ad319823
LIFE'S A TRIP 2,"✨ Where To Start
(prod. miroow)
(Late Night, From The Heart)","OG Filename: Where To Start
The song was previewed August 19, 2025 on dannywolf's livestream. Leaked on December 24, 2025 as a Christmas gift. The OG File then leaked on April 11, 2026 via Galaxy and Joe.",2:46,"Nov 28, 2023","Apr 11, 2026",OG File,High Quality,https://pillows.su/f/4f993f7c806e2def4db5b3b3f18ab6d1
LIVE LOVE LAUGH DIE,"On Fire
(My World)","OG Filename: On Fire 
The snippet surfaced on October 27, 2025. Leaked on December 24, 2025 as a Christmas gift. The OG File then leaked on April 11, 2026 via Galaxy and Joe.",2:04,"Oct 27, 2024","Apr 11, 2026",OG File,High Quality,https://pillows.su/f/dbcf67bcbafa37bb522c9669e2e52483
NDA,Maison Margiela*,"The song was first previewed April 9, 2026 via Trippie's Instagram story. Then again April 16, 2026 on Ryan Garcia's Kick livestream.",N/A,N/A,"Apr 9, 2026",Partial,Low Quality,https://pillows.su/f/50f0ecfb9660c41a6098fff64c2fbd2e
Saint Michael,"⭐ Luh Tyler - The One
(feat. Trippie Redd)","OG Filename: Trip x Tyler 1
The snippet surfaced on March 7, 2025 and was supposed to be a bonus for the ""Act Fried"" blind GB. From the same session as ""Run Up A Check"". The song then leaked on April 7, 2026.",2:32,"Oct 12, 2023","Apr 7, 2026",OG File,High Quality,https://pillows.su/f/4ae77937dbe08856674d9d972c58fa9b
NDA,Blah Blah Blah*,"The song was previewed by Trippie in a story on April 6, 2026. Shares a similar sound to T.T.G. at the end of the snippet-",N/A,N/A,"Apr 6, 2026",Snippet,Low Quality,
Trip At Knight [V2],"Sunny 2point0 - Riding Chrome
(feat. Trippie Redd) (prod. Loesoe)
(Chrome)","OG Filename: Riding Chrome Ft. Sunny
First previewed from Sunny 2point0. The song then *partially* leaked on April 3, 2026 via Stamper on his project ""God's Gift"" as track 10.",2:46,N/A,"Apr 3, 2026",Partial,High Quality,https://imgur.gg/f/zMI8ITf
